,Date,value,catchment,scenario,model
3088,1989-06-16,33.87269974,spilj,REF,e_hype
3089,1989-06-17,34.96870041,spilj,REF,e_hype
3090,1989-06-18,38.3042984,spilj,REF,e_hype
3091,1989-06-19,37.96310043,spilj,REF,e_hype
3092,1989-06-20,34.90019989,spilj,REF,e_hype
3093,1989-06-21,31.42650032,spilj,REF,e_hype
3094,1989-06-22,28.2866993,spilj,REF,e_hype
3095,1989-06-23,25.40660095,spilj,REF,e_hype
3096,1989-06-24,22.97089958,spilj,REF,e_hype
3097,1989-06-25,20.82299995,spilj,REF,e_hype
3098,1989-06-26,19.1303997,spilj,REF,e_hype
3099,1989-06-27,17.60210037,spilj,REF,e_hype
3100,1989-06-28,16.08130074,spilj,REF,e_hype
3101,1989-06-29,14.66870022,spilj,REF,e_hype
3102,1989-06-30,13.49800014,spilj,REF,e_hype
3103,1989-07-01,12.7177,spilj,REF,e_hype
3104,1989-07-02,12.8373003,spilj,REF,e_hype
3105,1989-07-03,27.45730019,spilj,REF,e_hype
3106,1989-07-04,45.75460052,spilj,REF,e_hype
3107,1989-07-05,47.44950104,spilj,REF,e_hype
3108,1989-07-06,43.49399948,spilj,REF,e_hype
3109,1989-07-07,36.80540085,spilj,REF,e_hype
3110,1989-07-08,30.81579971,spilj,REF,e_hype
3111,1989-07-09,26.43079948,spilj,REF,e_hype
3112,1989-07-10,23.07279968,spilj,REF,e_hype
3113,1989-07-11,20.6432991,spilj,REF,e_hype
3114,1989-07-12,19.84550095,spilj,REF,e_hype
3115,1989-07-13,18.71619987,spilj,REF,e_hype
3116,1989-07-14,17.33740044,spilj,REF,e_hype
3117,1989-07-15,15.82680035,spilj,REF,e_hype
3118,1989-07-16,14.78299999,spilj,REF,e_hype
3119,1989-07-17,13.80679989,spilj,REF,e_hype
3120,1989-07-18,13.11170006,spilj,REF,e_hype
3121,1989-07-19,12.28470039,spilj,REF,e_hype
3122,1989-07-20,11.41810036,spilj,REF,e_hype
3123,1989-07-21,10.41119957,spilj,REF,e_hype
3124,1989-07-22,9.318099976,spilj,REF,e_hype
3125,1989-07-23,8.213100433,spilj,REF,e_hype
3126,1989-07-24,7.061999798,spilj,REF,e_hype
3127,1989-07-25,6.00150013,spilj,REF,e_hype
3128,1989-07-26,5.594900131,spilj,REF,e_hype
3129,1989-07-27,7.937900066,spilj,REF,e_hype
3130,1989-07-28,15.40629959,spilj,REF,e_hype
3131,1989-07-29,19.66679955,spilj,REF,e_hype
3132,1989-07-30,22.77739906,spilj,REF,e_hype
3133,1989-07-31,21.19249916,spilj,REF,e_hype
3134,1989-08-01,18.59560013,spilj,REF,e_hype
3135,1989-08-02,16.82089996,spilj,REF,e_hype
3136,1989-08-03,16.57889938,spilj,REF,e_hype
3137,1989-08-04,15.88739967,spilj,REF,e_hype
3138,1989-08-05,14.63259983,spilj,REF,e_hype
3139,1989-08-06,13.23279953,spilj,REF,e_hype
3140,1989-08-07,11.77169991,spilj,REF,e_hype
3141,1989-08-08,10.38360023,spilj,REF,e_hype
3142,1989-08-09,9.258999825,spilj,REF,e_hype
3143,1989-08-10,8.702300072,spilj,REF,e_hype
3144,1989-08-11,8.384699821,spilj,REF,e_hype
3145,1989-08-12,8.193599701,spilj,REF,e_hype
3146,1989-08-13,8.014300346,spilj,REF,e_hype
3147,1989-08-14,7.441999912,spilj,REF,e_hype
3148,1989-08-15,6.706099987,spilj,REF,e_hype
3149,1989-08-16,5.979899883,spilj,REF,e_hype
3150,1989-08-17,5.356699944,spilj,REF,e_hype
3151,1989-08-18,4.85710001,spilj,REF,e_hype
3152,1989-08-19,4.461500168,spilj,REF,e_hype
3153,1989-08-20,4.120600224,spilj,REF,e_hype
3154,1989-08-21,3.884599924,spilj,REF,e_hype
3155,1989-08-22,3.893399954,spilj,REF,e_hype
3156,1989-08-23,4.213900089,spilj,REF,e_hype
3157,1989-08-24,4.535200119,spilj,REF,e_hype
3158,1989-08-25,5.330800056,spilj,REF,e_hype
3159,1989-08-26,6.418200016,spilj,REF,e_hype
3160,1989-08-27,6.908800125,spilj,REF,e_hype
3161,1989-08-28,6.961599827,spilj,REF,e_hype
3162,1989-08-29,59.72190094,spilj,REF,e_hype
3163,1989-08-30,57.7140007,spilj,REF,e_hype
3164,1989-08-31,44.94639969,spilj,REF,e_hype
3165,1989-09-01,34.06900024,spilj,REF,e_hype
3166,1989-09-02,26.4076004,spilj,REF,e_hype
3167,1989-09-03,21.62549973,spilj,REF,e_hype
3168,1989-09-04,19.04229927,spilj,REF,e_hype
3169,1989-09-05,17.23940086,spilj,REF,e_hype
3170,1989-09-06,15.72900009,spilj,REF,e_hype
3171,1989-09-07,14.38500023,spilj,REF,e_hype
3172,1989-09-08,13.17409992,spilj,REF,e_hype
3173,1989-09-09,12.19659996,spilj,REF,e_hype
3174,1989-09-10,11.64830017,spilj,REF,e_hype
3175,1989-09-11,11.59420013,spilj,REF,e_hype
3176,1989-09-12,11.2887001,spilj,REF,e_hype
3177,1989-09-13,10.74289989,spilj,REF,e_hype
3178,1989-09-14,10.02340031,spilj,REF,e_hype
3179,1989-09-15,9.365599632,spilj,REF,e_hype
3180,1989-09-16,8.640399933,spilj,REF,e_hype
3181,1989-09-17,7.868700027,spilj,REF,e_hype
3182,1989-09-18,7.159500122,spilj,REF,e_hype
3183,1989-09-19,6.520899773,spilj,REF,e_hype
3184,1989-09-20,5.950399876,spilj,REF,e_hype
3185,1989-09-21,5.477700233,spilj,REF,e_hype
3186,1989-09-22,5.157700062,spilj,REF,e_hype
3187,1989-09-23,4.963699818,spilj,REF,e_hype
3188,1989-09-24,4.740600109,spilj,REF,e_hype
3189,1989-09-25,4.552700043,spilj,REF,e_hype
3190,1989-09-26,4.406700134,spilj,REF,e_hype
3191,1989-09-27,4.422500134,spilj,REF,e_hype
3192,1989-09-28,36.91619873,spilj,REF,e_hype
3193,1989-09-29,37.31900024,spilj,REF,e_hype
3194,1989-09-30,31.74010086,spilj,REF,e_hype
3195,1989-10-01,25.61660004,spilj,REF,e_hype
3196,1989-10-02,20.83469963,spilj,REF,e_hype
3197,1989-10-03,17.69140053,spilj,REF,e_hype
3198,1989-10-04,17.60199928,spilj,REF,e_hype
3199,1989-10-05,18.8348999,spilj,REF,e_hype
3200,1989-10-06,19.0170002,spilj,REF,e_hype
3201,1989-10-07,18.31909943,spilj,REF,e_hype
3202,1989-10-08,130.7554932,spilj,REF,e_hype
3203,1989-10-09,273.6117859,spilj,REF,e_hype
3204,1989-10-10,395.0169067,spilj,REF,e_hype
3205,1989-10-11,378.155304,spilj,REF,e_hype
3206,1989-10-12,294.7721863,spilj,REF,e_hype
3207,1989-10-13,212.6394043,spilj,REF,e_hype
3208,1989-10-14,154.4707031,spilj,REF,e_hype
3209,1989-10-15,146.963501,spilj,REF,e_hype
3210,1989-10-16,134.7810974,spilj,REF,e_hype
3211,1989-10-17,118.5014038,spilj,REF,e_hype
3212,1989-10-18,102.251503,spilj,REF,e_hype
3213,1989-10-19,87.43630219,spilj,REF,e_hype
3214,1989-10-20,74.54740143,spilj,REF,e_hype
3215,1989-10-21,64.29779816,spilj,REF,e_hype
3216,1989-10-22,56.67679977,spilj,REF,e_hype
3217,1989-10-23,51.33209991,spilj,REF,e_hype
3218,1989-10-24,47.52479935,spilj,REF,e_hype
3219,1989-10-25,44.59280014,spilj,REF,e_hype
3220,1989-10-26,42.17279816,spilj,REF,e_hype
3221,1989-10-27,40.07160187,spilj,REF,e_hype
3222,1989-10-28,38.19419861,spilj,REF,e_hype
3223,1989-10-29,36.54550171,spilj,REF,e_hype
3224,1989-10-30,35.1283989,spilj,REF,e_hype
3225,1989-10-31,33.88750076,spilj,REF,e_hype
3226,1989-11-01,32.74909973,spilj,REF,e_hype
3227,1989-11-02,31.70700073,spilj,REF,e_hype
3228,1989-11-03,30.7609005,spilj,REF,e_hype
3229,1989-11-04,29.89570045,spilj,REF,e_hype
3230,1989-11-05,29.14299965,spilj,REF,e_hype
3231,1989-11-06,76.63249969,spilj,REF,e_hype
3232,1989-11-07,96.04149628,spilj,REF,e_hype
3233,1989-11-08,95.16280365,spilj,REF,e_hype
3234,1989-11-09,85.16880035,spilj,REF,e_hype
3235,1989-11-10,73.60890198,spilj,REF,e_hype
3236,1989-11-11,60.44810104,spilj,REF,e_hype
3237,1989-11-12,49.82180023,spilj,REF,e_hype
3238,1989-11-13,43.23070145,spilj,REF,e_hype
3239,1989-11-14,38.80059814,spilj,REF,e_hype
3240,1989-11-15,35.51959991,spilj,REF,e_hype
3241,1989-11-16,32.86270142,spilj,REF,e_hype
3242,1989-11-17,30.64249992,spilj,REF,e_hype
3243,1989-11-18,28.70019913,spilj,REF,e_hype
3244,1989-11-19,27.0625,spilj,REF,e_hype
3245,1989-11-20,25.81399918,spilj,REF,e_hype
3246,1989-11-21,25.17519951,spilj,REF,e_hype
3247,1989-11-22,24.48699951,spilj,REF,e_hype
3248,1989-11-23,112.2139969,spilj,REF,e_hype
3249,1989-11-24,130.5236969,spilj,REF,e_hype
3250,1989-11-25,190.0036926,spilj,REF,e_hype
3251,1989-11-26,194.1781006,spilj,REF,e_hype
3252,1989-11-27,166.6934967,spilj,REF,e_hype
3253,1989-11-28,135.5057068,spilj,REF,e_hype
3254,1989-11-29,110.2065964,spilj,REF,e_hype
3255,1989-11-30,90.93659973,spilj,REF,e_hype
3256,1989-12-01,77.01309967,spilj,REF,e_hype
3257,1989-12-02,67.24150085,spilj,REF,e_hype
3258,1989-12-03,60.12829971,spilj,REF,e_hype
3259,1989-12-04,54.81389999,spilj,REF,e_hype
3260,1989-12-05,50.63869858,spilj,REF,e_hype
3261,1989-12-06,47.40999985,spilj,REF,e_hype
3262,1989-12-07,44.92430115,spilj,REF,e_hype
3263,1989-12-08,44.29570007,spilj,REF,e_hype
3264,1989-12-09,64.87030029,spilj,REF,e_hype
3265,1989-12-10,72.12590027,spilj,REF,e_hype
3266,1989-12-11,68.70570374,spilj,REF,e_hype
3267,1989-12-12,62.61389923,spilj,REF,e_hype
3268,1989-12-13,56.52009964,spilj,REF,e_hype
3269,1989-12-14,51.71490097,spilj,REF,e_hype
3270,1989-12-15,52.03659821,spilj,REF,e_hype
3271,1989-12-16,62.74060059,spilj,REF,e_hype
3272,1989-12-17,68.97570038,spilj,REF,e_hype
3273,1989-12-18,71.3187027,spilj,REF,e_hype
3274,1989-12-19,69.56199646,spilj,REF,e_hype
3275,1989-12-20,65.65049744,spilj,REF,e_hype
3276,1989-12-21,61.88219833,spilj,REF,e_hype
3277,1989-12-22,57.46670151,spilj,REF,e_hype
3278,1989-12-23,53.07759857,spilj,REF,e_hype
3279,1989-12-24,49.34009933,spilj,REF,e_hype
3280,1989-12-25,46.35319901,spilj,REF,e_hype
3281,1989-12-26,43.93560028,spilj,REF,e_hype
3282,1989-12-27,41.91540146,spilj,REF,e_hype
3283,1989-12-28,40.29050064,spilj,REF,e_hype
3284,1989-12-29,38.80920029,spilj,REF,e_hype
3285,1989-12-30,37.39640045,spilj,REF,e_hype
3286,1989-12-31,36.14509964,spilj,REF,e_hype
3287,1990-01-01,35.04489899,spilj,REF,e_hype
3288,1990-01-02,34.0617981,spilj,REF,e_hype
3289,1990-01-03,33.16820145,spilj,REF,e_hype
3290,1990-01-04,32.34700012,spilj,REF,e_hype
3291,1990-01-05,31.5909996,spilj,REF,e_hype
3292,1990-01-06,26.60619926,spilj,REF,e_hype
3293,1990-01-07,21.18700027,spilj,REF,e_hype
3294,1990-01-08,19.61750031,spilj,REF,e_hype
3295,1990-01-09,18.77190018,spilj,REF,e_hype
3296,1990-01-10,18.09670067,spilj,REF,e_hype
3297,1990-01-11,17.49329948,spilj,REF,e_hype
3298,1990-01-12,16.94339943,spilj,REF,e_hype
3299,1990-01-13,16.43759918,spilj,REF,e_hype
3300,1990-01-14,15.97200012,spilj,REF,e_hype
3301,1990-01-15,15.54199982,spilj,REF,e_hype
3302,1990-01-16,15.14169979,spilj,REF,e_hype
3303,1990-01-17,14.75909996,spilj,REF,e_hype
3304,1990-01-18,14.43809986,spilj,REF,e_hype
3305,1990-01-19,14.13029957,spilj,REF,e_hype
3306,1990-01-20,13.80830002,spilj,REF,e_hype
3307,1990-01-21,13.50259972,spilj,REF,e_hype
3308,1990-01-22,13.21469975,spilj,REF,e_hype
3309,1990-01-23,12.93789959,spilj,REF,e_hype
3310,1990-01-24,12.68019962,spilj,REF,e_hype
3311,1990-01-25,12.6736002,spilj,REF,e_hype
3312,1990-01-26,13.38580036,spilj,REF,e_hype
3313,1990-01-27,19.25499916,spilj,REF,e_hype
3314,1990-01-28,24.10239983,spilj,REF,e_hype
3315,1990-01-29,24.63310051,spilj,REF,e_hype
3316,1990-01-30,24.6140995,spilj,REF,e_hype
3317,1990-01-31,26.11030006,spilj,REF,e_hype
3318,1990-02-01,26.39340019,spilj,REF,e_hype
3319,1990-02-02,26.14139938,spilj,REF,e_hype
3320,1990-02-03,25.94779968,spilj,REF,e_hype
3321,1990-02-04,25.6765995,spilj,REF,e_hype
3322,1990-02-05,25.20159912,spilj,REF,e_hype
3323,1990-02-06,24.43400002,spilj,REF,e_hype
3324,1990-02-07,23.50379944,spilj,REF,e_hype
3325,1990-02-08,22.50930023,spilj,REF,e_hype
3326,1990-02-09,21.51049995,spilj,REF,e_hype
3327,1990-02-10,20.72970009,spilj,REF,e_hype
3328,1990-02-11,19.88190079,spilj,REF,e_hype
3329,1990-02-12,19.54430008,spilj,REF,e_hype
3330,1990-02-13,22.80089951,spilj,REF,e_hype
3331,1990-02-14,25.7968998,spilj,REF,e_hype
3332,1990-02-15,31.05010033,spilj,REF,e_hype
3333,1990-02-16,37.85609818,spilj,REF,e_hype
3334,1990-02-17,44.35340118,spilj,REF,e_hype
3335,1990-02-18,44.22050095,spilj,REF,e_hype
3336,1990-02-19,41.16180038,spilj,REF,e_hype
3337,1990-02-20,38.02840042,spilj,REF,e_hype
3338,1990-02-21,36.43519974,spilj,REF,e_hype
3339,1990-02-22,35.84280014,spilj,REF,e_hype
3340,1990-02-23,35.12580109,spilj,REF,e_hype
3341,1990-02-24,33.84120178,spilj,REF,e_hype
3342,1990-02-25,32.58140182,spilj,REF,e_hype
3343,1990-02-26,31.44059944,spilj,REF,e_hype
3344,1990-02-27,30.82869911,spilj,REF,e_hype
3345,1990-02-28,32.34460068,spilj,REF,e_hype
3346,1990-03-01,35.03440094,spilj,REF,e_hype
3347,1990-03-02,36.30419922,spilj,REF,e_hype
3348,1990-03-03,41.13130188,spilj,REF,e_hype
3349,1990-03-04,43.77909851,spilj,REF,e_hype
3350,1990-03-05,42.27320099,spilj,REF,e_hype
3351,1990-03-06,38.95899963,spilj,REF,e_hype
3352,1990-03-07,35.83150101,spilj,REF,e_hype
3353,1990-03-08,34.02050018,spilj,REF,e_hype
3354,1990-03-09,32.71770096,spilj,REF,e_hype
3355,1990-03-10,31.27890015,spilj,REF,e_hype
3356,1990-03-11,29.62759972,spilj,REF,e_hype
3357,1990-03-12,27.8803997,spilj,REF,e_hype
3358,1990-03-13,26.14599991,spilj,REF,e_hype
3359,1990-03-14,24.50690079,spilj,REF,e_hype
3360,1990-03-15,23.01759911,spilj,REF,e_hype
3361,1990-03-16,21.67749977,spilj,REF,e_hype
3362,1990-03-17,20.48880005,spilj,REF,e_hype
3363,1990-03-18,19.36919975,spilj,REF,e_hype
3364,1990-03-19,18.31150055,spilj,REF,e_hype
3365,1990-03-20,17.32570076,spilj,REF,e_hype
3366,1990-03-21,16.3927002,spilj,REF,e_hype
3367,1990-03-22,15.52070045,spilj,REF,e_hype
3368,1990-03-23,14.7123003,spilj,REF,e_hype
3369,1990-03-24,13.94320011,spilj,REF,e_hype
3370,1990-03-25,13.21679974,spilj,REF,e_hype
3371,1990-03-26,12.57069969,spilj,REF,e_hype
3372,1990-03-27,11.9684,spilj,REF,e_hype
3373,1990-03-28,11.57960033,spilj,REF,e_hype
3374,1990-03-29,11.86130047,spilj,REF,e_hype
3375,1990-03-30,12.13589954,spilj,REF,e_hype
3376,1990-03-31,12.47550011,spilj,REF,e_hype
3377,1990-04-01,12.45909977,spilj,REF,e_hype
3378,1990-04-02,12.12489986,spilj,REF,e_hype
3379,1990-04-03,11.62779999,spilj,REF,e_hype
3380,1990-04-04,11.26710033,spilj,REF,e_hype
3381,1990-04-05,11.33370018,spilj,REF,e_hype
3382,1990-04-06,11.30070019,spilj,REF,e_hype
3383,1990-04-07,11.36740017,spilj,REF,e_hype
3384,1990-04-08,11.86950016,spilj,REF,e_hype
3385,1990-04-09,12.5795002,spilj,REF,e_hype
3386,1990-04-10,59.86130142,spilj,REF,e_hype
3387,1990-04-11,64.78230286,spilj,REF,e_hype
3388,1990-04-12,55.90010071,spilj,REF,e_hype
3389,1990-04-13,46.09740067,spilj,REF,e_hype
3390,1990-04-14,39.06949997,spilj,REF,e_hype
3391,1990-04-15,34.45389938,spilj,REF,e_hype
3392,1990-04-16,31.63159943,spilj,REF,e_hype
3393,1990-04-17,33.48310089,spilj,REF,e_hype
3394,1990-04-18,38.05879974,spilj,REF,e_hype
3395,1990-04-19,39.99750137,spilj,REF,e_hype
3396,1990-04-20,40.64020157,spilj,REF,e_hype
3397,1990-04-21,48.37720108,spilj,REF,e_hype
3398,1990-04-22,56.37039948,spilj,REF,e_hype
3399,1990-04-23,71.01860046,spilj,REF,e_hype
3400,1990-04-24,79.373703,spilj,REF,e_hype
3401,1990-04-25,77.876297,spilj,REF,e_hype
3402,1990-04-26,71.17690277,spilj,REF,e_hype
3403,1990-04-27,63.95700073,spilj,REF,e_hype
3404,1990-04-28,56.32139969,spilj,REF,e_hype
3405,1990-04-29,48.43669891,spilj,REF,e_hype
3406,1990-04-30,41.82540131,spilj,REF,e_hype
3407,1990-05-01,36.93289948,spilj,REF,e_hype
3408,1990-05-02,33.22280121,spilj,REF,e_hype
3409,1990-05-03,30.21980095,spilj,REF,e_hype
3410,1990-05-04,27.68359947,spilj,REF,e_hype
3411,1990-05-05,25.36440086,spilj,REF,e_hype
3412,1990-05-06,23.44619942,spilj,REF,e_hype
3413,1990-05-07,22.22680092,spilj,REF,e_hype
3414,1990-05-08,22.43510056,spilj,REF,e_hype
3415,1990-05-09,22.28820038,spilj,REF,e_hype
3416,1990-05-10,21.98130035,spilj,REF,e_hype
3417,1990-05-11,21.31369972,spilj,REF,e_hype
3418,1990-05-12,20.37709999,spilj,REF,e_hype
3419,1990-05-13,19.29850006,spilj,REF,e_hype
3420,1990-05-14,18.87199974,spilj,REF,e_hype
3421,1990-05-15,18.20809937,spilj,REF,e_hype
3422,1990-05-16,17.22480011,spilj,REF,e_hype
3423,1990-05-17,16.14139938,spilj,REF,e_hype
3424,1990-05-18,14.89389992,spilj,REF,e_hype
3425,1990-05-19,13.7116003,spilj,REF,e_hype
3426,1990-05-20,12.7276001,spilj,REF,e_hype
3427,1990-05-21,15.59249973,spilj,REF,e_hype
3428,1990-05-22,17.5359993,spilj,REF,e_hype
3429,1990-05-23,18.63260078,spilj,REF,e_hype
3430,1990-05-24,18.23500061,spilj,REF,e_hype
3431,1990-05-25,16.93000031,spilj,REF,e_hype
3432,1990-05-26,15.45590019,spilj,REF,e_hype
3433,1990-05-27,14.43379974,spilj,REF,e_hype
3434,1990-05-28,14.80980015,spilj,REF,e_hype
3435,1990-05-29,17.65800095,spilj,REF,e_hype
3436,1990-05-30,20.21339989,spilj,REF,e_hype
3437,1990-05-31,20.03289986,spilj,REF,e_hype
3438,1990-06-01,18.68580055,spilj,REF,e_hype
3439,1990-06-02,17.1215992,spilj,REF,e_hype
3440,1990-06-03,15.75199986,spilj,REF,e_hype
3441,1990-06-04,14.55819988,spilj,REF,e_hype
3442,1990-06-05,13.32390022,spilj,REF,e_hype
3443,1990-06-06,12.07190037,spilj,REF,e_hype
3444,1990-06-07,10.90369987,spilj,REF,e_hype
3445,1990-06-08,9.910200119,spilj,REF,e_hype
3446,1990-06-09,8.996899605,spilj,REF,e_hype
3447,1990-06-10,8.103300095,spilj,REF,e_hype
3448,1990-06-11,7.471600056,spilj,REF,e_hype
3449,1990-06-12,6.825300217,spilj,REF,e_hype
3450,1990-06-13,6.274199963,spilj,REF,e_hype
3451,1990-06-14,5.922999859,spilj,REF,e_hype
3452,1990-06-15,5.553500175,spilj,REF,e_hype
3453,1990-06-16,10.00399971,spilj,REF,e_hype
3454,1990-06-17,10.9368,spilj,REF,e_hype
3455,1990-06-18,10.00909996,spilj,REF,e_hype
3456,1990-06-19,8.555800438,spilj,REF,e_hype
3457,1990-06-20,7.098599911,spilj,REF,e_hype
3458,1990-06-21,6.007100105,spilj,REF,e_hype
3459,1990-06-22,5.345399857,spilj,REF,e_hype
3460,1990-06-23,4.644899845,spilj,REF,e_hype
3461,1990-06-24,3.928900003,spilj,REF,e_hype
3462,1990-06-25,3.962300062,spilj,REF,e_hype
3463,1990-06-26,4.106599808,spilj,REF,e_hype
3464,1990-06-27,3.799000025,spilj,REF,e_hype
3465,1990-06-28,3.365799904,spilj,REF,e_hype
3466,1990-06-29,2.819400072,spilj,REF,e_hype
3467,1990-06-30,2.572999954,spilj,REF,e_hype
3468,1990-07-01,2.373399973,spilj,REF,e_hype
3469,1990-07-02,2.231400013,spilj,REF,e_hype
3470,1990-07-03,2.342799902,spilj,REF,e_hype
3471,1990-07-04,2.675899982,spilj,REF,e_hype
3472,1990-07-05,3.171700001,spilj,REF,e_hype
3473,1990-07-06,2.962500095,spilj,REF,e_hype
3474,1990-07-07,3.386800051,spilj,REF,e_hype
3475,1990-07-08,3.647000074,spilj,REF,e_hype
3476,1990-07-09,3.404299974,spilj,REF,e_hype
3477,1990-07-10,2.809400082,spilj,REF,e_hype
3478,1990-07-11,2.366699934,spilj,REF,e_hype
3479,1990-07-12,2.529900074,spilj,REF,e_hype
3480,1990-07-13,3.627599955,spilj,REF,e_hype
3481,1990-07-14,5.662899971,spilj,REF,e_hype
3482,1990-07-15,6.12869978,spilj,REF,e_hype
3483,1990-07-16,5.772099972,spilj,REF,e_hype
3484,1990-07-17,4.797100067,spilj,REF,e_hype
3485,1990-07-18,3.918600082,spilj,REF,e_hype
3486,1990-07-19,3.84829998,spilj,REF,e_hype
3487,1990-07-20,3.777499914,spilj,REF,e_hype
3488,1990-07-21,3.681499958,spilj,REF,e_hype
3489,1990-07-22,3.156800032,spilj,REF,e_hype
3490,1990-07-23,2.731699944,spilj,REF,e_hype
3491,1990-07-24,2.164000034,spilj,REF,e_hype
3492,1990-07-25,1.915400028,spilj,REF,e_hype
3493,1990-07-26,2.399699926,spilj,REF,e_hype
3494,1990-07-27,2.762300014,spilj,REF,e_hype
3495,1990-07-28,2.697900057,spilj,REF,e_hype
3496,1990-07-29,2.306799889,spilj,REF,e_hype
3497,1990-07-30,1.802899957,spilj,REF,e_hype
3498,1990-07-31,1.536800027,spilj,REF,e_hype
3499,1990-08-01,1.350000024,spilj,REF,e_hype
3500,1990-08-02,1.928900003,spilj,REF,e_hype
3501,1990-08-03,2.128999949,spilj,REF,e_hype
3502,1990-08-04,2.338999987,spilj,REF,e_hype
3503,1990-08-05,2.561300039,spilj,REF,e_hype
3504,1990-08-06,2.308300018,spilj,REF,e_hype
3505,1990-08-07,2.125699997,spilj,REF,e_hype
3506,1990-08-08,1.952999949,spilj,REF,e_hype
3507,1990-08-09,2.983500004,spilj,REF,e_hype
3508,1990-08-10,3.989599943,spilj,REF,e_hype
3509,1990-08-11,4.157800198,spilj,REF,e_hype
3510,1990-08-12,3.665299892,spilj,REF,e_hype
3511,1990-08-13,3.163599968,spilj,REF,e_hype
3512,1990-08-14,2.696700096,spilj,REF,e_hype
3513,1990-08-15,2.479099989,spilj,REF,e_hype
3514,1990-08-16,2.691999912,spilj,REF,e_hype
3515,1990-08-17,2.770100117,spilj,REF,e_hype
3516,1990-08-18,2.53730011,spilj,REF,e_hype
3517,1990-08-19,2.605200052,spilj,REF,e_hype
3518,1990-08-20,2.611599922,spilj,REF,e_hype
3519,1990-08-21,2.629100084,spilj,REF,e_hype
3520,1990-08-22,2.969199896,spilj,REF,e_hype
3521,1990-08-23,3.67869997,spilj,REF,e_hype
3522,1990-08-24,4.798299789,spilj,REF,e_hype
3523,1990-08-25,5.159599781,spilj,REF,e_hype
3524,1990-08-26,4.915999889,spilj,REF,e_hype
3525,1990-08-27,4.317100048,spilj,REF,e_hype
3526,1990-08-28,3.768300056,spilj,REF,e_hype
3527,1990-08-29,3.435100079,spilj,REF,e_hype
3528,1990-08-30,3.348400116,spilj,REF,e_hype
3529,1990-08-31,3.357500076,spilj,REF,e_hype
3530,1990-09-01,3.224600077,spilj,REF,e_hype
3531,1990-09-02,3.146600008,spilj,REF,e_hype
3532,1990-09-03,31.44479942,spilj,REF,e_hype
3533,1990-09-04,30.69079971,spilj,REF,e_hype
3534,1990-09-05,21.7465992,spilj,REF,e_hype
3535,1990-09-06,17.19549942,spilj,REF,e_hype
3536,1990-09-07,15.8835001,spilj,REF,e_hype
3537,1990-09-08,14.20199966,spilj,REF,e_hype
3538,1990-09-09,12.44190025,spilj,REF,e_hype
3539,1990-09-10,10.85879993,spilj,REF,e_hype
3540,1990-09-11,12.31739998,spilj,REF,e_hype
3541,1990-09-12,14.05910015,spilj,REF,e_hype
3542,1990-09-13,13.7421999,spilj,REF,e_hype
3543,1990-09-14,12.61839962,spilj,REF,e_hype
3544,1990-09-15,11.3185997,spilj,REF,e_hype
3545,1990-09-16,10.12370014,spilj,REF,e_hype
3546,1990-09-17,9.080699921,spilj,REF,e_hype
3547,1990-09-18,8.383399963,spilj,REF,e_hype
3548,1990-09-19,9.970700264,spilj,REF,e_hype
3549,1990-09-20,11.4282999,spilj,REF,e_hype
3550,1990-09-21,13.70600033,spilj,REF,e_hype
3551,1990-09-22,15.10280037,spilj,REF,e_hype
3552,1990-09-23,14.94999981,spilj,REF,e_hype
3553,1990-09-24,14.02369976,spilj,REF,e_hype
3554,1990-09-25,12.91219997,spilj,REF,e_hype
3555,1990-09-26,11.70890045,spilj,REF,e_hype
3556,1990-09-27,16.51499939,spilj,REF,e_hype
3557,1990-09-28,18.17399979,spilj,REF,e_hype
3558,1990-09-29,16.80019951,spilj,REF,e_hype
3559,1990-09-30,14.94610023,spilj,REF,e_hype
3560,1990-10-01,13.36999989,spilj,REF,e_hype
3561,1990-10-02,12.04590034,spilj,REF,e_hype
3562,1990-10-03,10.99839973,spilj,REF,e_hype
3563,1990-10-04,10.03849983,spilj,REF,e_hype
3564,1990-10-05,9.153100014,spilj,REF,e_hype
3565,1990-10-06,8.464599609,spilj,REF,e_hype
3566,1990-10-07,7.774300098,spilj,REF,e_hype
3567,1990-10-08,7.38710022,spilj,REF,e_hype
3568,1990-10-09,8.439399719,spilj,REF,e_hype
3569,1990-10-10,9.716300011,spilj,REF,e_hype
3570,1990-10-11,10.18400002,spilj,REF,e_hype
3571,1990-10-12,9.977999687,spilj,REF,e_hype
3572,1990-10-13,9.399600029,spilj,REF,e_hype
3573,1990-10-14,8.774999619,spilj,REF,e_hype
3574,1990-10-15,8.185700417,spilj,REF,e_hype
3575,1990-10-16,7.607600212,spilj,REF,e_hype
3576,1990-10-17,7.073800087,spilj,REF,e_hype
3577,1990-10-18,6.556600094,spilj,REF,e_hype
3578,1990-10-19,6.047500134,spilj,REF,e_hype
3579,1990-10-20,45.82460022,spilj,REF,e_hype
3580,1990-10-21,56.75460052,spilj,REF,e_hype
3581,1990-10-22,53.29169846,spilj,REF,e_hype
3582,1990-10-23,41.92699814,spilj,REF,e_hype
3583,1990-10-24,31.64830017,spilj,REF,e_hype
3584,1990-10-25,25.28520012,spilj,REF,e_hype
3585,1990-10-26,22.22629929,spilj,REF,e_hype
3586,1990-10-27,24.77400017,spilj,REF,e_hype
