,Date,year,catchment,REF,RCP26,RCP45,RCP85,RCP26-REF,RCP45-REF,RCP85-REF,RCP26-REF%,RCP45-REF%,RCP85-REF%
4134,1992-04-27,1992,globo,16.89699936,16.897,16.897,16.897,6.399999996631323e-07,6.399999996631323e-07,6.399999996631323e-07,3.787654754714581e-06,3.787654754714581e-06,3.787654754714581e-06
4135,1992-04-28,1992,globo,16.89699936,16.897,16.897,16.897,6.399999996631323e-07,6.399999996631323e-07,6.399999996631323e-07,3.787654754714581e-06,3.787654754714581e-06,3.787654754714581e-06
4136,1992-04-29,1992,globo,16.89699936,16.897,16.897,16.897,6.399999996631323e-07,6.399999996631323e-07,6.399999996631323e-07,3.787654754714581e-06,3.787654754714581e-06,3.787654754714581e-06
4137,1992-04-30,1992,globo,16.89699936,16.897,16.897,16.897,6.399999996631323e-07,6.399999996631323e-07,6.399999996631323e-07,3.787654754714581e-06,3.787654754714581e-06,3.787654754714581e-06
4138,1992-05-01,1992,globo,16.89699936,16.897,16.897,16.897,6.399999996631323e-07,6.399999996631323e-07,6.399999996631323e-07,3.787654754714581e-06,3.787654754714581e-06,3.787654754714581e-06
4139,1992-05-02,1992,globo,16.89699936,16.897,16.897,16.897,6.399999996631323e-07,6.399999996631323e-07,6.399999996631323e-07,3.787654754714581e-06,3.787654754714581e-06,3.787654754714581e-06
4140,1992-05-03,1992,globo,16.89699936,16.897,16.897,16.897,6.399999996631323e-07,6.399999996631323e-07,6.399999996631323e-07,3.787654754714581e-06,3.787654754714581e-06,3.787654754714581e-06
4141,1992-05-04,1992,globo,16.89699936,16.897,16.897,16.897,6.399999996631323e-07,6.399999996631323e-07,6.399999996631323e-07,3.787654754714581e-06,3.787654754714581e-06,3.787654754714581e-06
4142,1992-05-05,1992,globo,16.89699936,16.897,16.897,16.897,6.399999996631323e-07,6.399999996631323e-07,6.399999996631323e-07,3.787654754714581e-06,3.787654754714581e-06,3.787654754714581e-06
4143,1992-05-06,1992,globo,16.89699936,14.8195,16.090600000000002,15.85825,-2.077499359999999,-0.8063993599999968,-1.0387493599999988,-12.29507864525361,-4.772441205797601,-6.147537428799422
4144,1992-05-07,1992,globo,16.89699936,12.3735,14.576,13.99575,-4.523499359999999,-2.3209993599999983,-2.9012493599999996,-26.771021668547895,-13.736162915969944,-17.170204591876125
4145,1992-05-08,1992,globo,16.89699936,12.305,13.9522,13.216,-4.591999359999999,-2.9447993599999993,-3.6809993599999995,-27.17641909172682,-17.427942661649006,-21.78492927397495
4146,1992-05-09,1992,globo,16.89699936,14.924,14.8088,14.28675,-1.9729993599999993,-2.088199359999999,-2.610249359999999,-11.676625642009846,-12.358403498217326,-15.448005319685349
4147,1992-05-10,1992,globo,7.184100151,14.389499999999998,14.481199999999998,13.877,7.205399848999998,7.297099848999998,6.692899849000001,100.29648386787918,101.57291373484358,93.16267463320892
4148,1992-05-11,1992,globo,6.194499969,13.406,14.091399999999998,13.38975,7.211500031000001,7.896900030999999,7.195250031,116.41779105802755,127.48244524206243,116.1554615708805
4149,1992-05-12,1992,globo,6.078499794,12.719,13.8222,13.05325,6.640500206,7.743700206000001,6.974750206,109.24570915597862,127.3949242154075,114.7445988710023
4150,1992-05-13,1992,globo,5.973599911,12.2575,13.634799999999998,12.819,6.283900089,7.6612000889999985,6.845400089000001,105.19452562312723,128.25097433948315,114.59421774120891
4151,1992-05-14,1992,globo,5.916200161,11.918,13.4038,12.530499999999998,6.001799838999999,7.4875998390000005,6.614299838999998,101.44686920101653,126.56096202354301,111.79979816440154
4152,1992-05-15,1992,globo,5.837500095,11.6375,13.192399999999996,12.26625,5.799999904999999,7.3548999049999955,6.428749904999999,99.3575984686986,125.99400060480848,110.12847623773784
