,Date,year,catchment,REF,RCP26,RCP45,RCP85,RCP26-REF,RCP45-REF,RCP85-REF,RCP26-REF%,RCP45-REF%,RCP85-REF%
2532,1987-12-08,1987,fierz,140.06570434570312,219.265,160.70980000000003,165.87075000000002,79.19929565429686,20.644095654296905,25.80504565429689,56.54438823855206,14.738865413723396,18.423528996510218
2533,1987-12-09,1987,fierz,140.06570434570312,213.473,158.469,163.06975,73.40729565429689,18.40329565429687,23.004045654296874,52.409186101057756,13.139044807767347,16.423753239065178
2534,1987-12-10,1987,fierz,140.06570434570312,205.73200000000003,159.92580000000004,164.89075000000005,65.6662956542969,19.860095654296913,24.82504565429693,46.88249415590176,14.179128107819473,17.72385736413034
2535,1987-12-11,1987,fierz,140.06570434570312,197.291,158.863,163.56225,57.22529565429687,18.797295654296875,23.49654565429688,40.85603675904579,13.420341362009886,16.775373931868355
2536,1987-12-12,1987,fierz,140.06570434570312,188.965,157.26600000000002,161.566,48.89929565429688,17.200295654296895,21.500295654296878,34.9116836863977,12.28016218148876,15.350149956216926
2537,1987-12-13,1987,fierz,140.06570434570312,181.1805,154.4264,158.0165,41.11479565429687,14.360695654296876,17.950795654296883,29.353934888171768,10.252827929135693,12.815982140775612
2538,1987-12-14,1987,fierz,140.06570434570312,174.094,150.66940000000002,153.32025000000002,34.02829565429687,10.6036956542969,13.25454565429689,24.2945236403552,7.5705153547976245,9.463091422853012
2539,1987-12-15,1987,fierz,140.06570434570312,167.67149999999998,147.1394,148.90775,27.605795654296855,7.07369565429687,8.842045654296868,19.709175621008278,5.050269576939356,6.312784200530184
2540,1987-12-16,1987,fierz,140.06570434570312,161.94150000000002,143.91940000000002,144.88275000000002,21.875795654296894,3.8536956542968994,4.817045654296891,15.618238423521689,2.7513484991196715,3.43913285325557
2541,1987-12-17,1987,fierz,140.06570434570312,156.762,140.49740000000003,140.60525,16.696295654296875,0.4316956542969024,0.5395456542968873,11.920331056264793,0.30820939095227257,0.3852089680463162
2542,1987-12-18,1987,fierz,140.06570434570312,152.067,137.1834,136.46275,12.001295654296882,-2.882304345703119,-3.6029543457031252,8.568332776648798,-2.0578230475242965,-2.5723315800493847
2543,1987-12-19,1987,fierz,140.06570434570312,147.803,138.06940000000003,137.57025000000002,7.737295654296872,-1.996304345703095,-2.4954543457031093,5.5240472251508965,-1.4252627758012175,-1.7816312403955463
2544,1987-12-20,1987,fierz,140.06570434570312,143.922,140.02880000000002,140.01950000000002,3.856295654296872,-0.036904345703106856,-0.046204345703102945,2.7532047707973946,-0.02634788142857684,-0.032987622429730336
2545,1987-12-21,1987,fierz,140.06570434570312,140.54399999999998,137.4106,136.74675,0.4782956542968577,-2.655104345703137,-3.3189543457031334,0.3414794910225507,-1.8956134609154156,-2.3695695967882737
2546,1987-12-22,1987,fierz,140.06570434570312,140.066,135.6982,134.60625000000002,0.0002956542968775011,-4.367504345703111,-5.459454345703108,0.000211082576037159,-3.1181825459024974,-3.8977809530221315
2547,1987-12-23,1987,fierz,140.06570434570312,147.861,137.3428,136.66225,7.795295654296865,-2.722904345703114,-3.4034543457031248,5.565456362577457,-1.9440193146657645,-2.429898426314903
2548,1987-12-24,1987,fierz,140.06570434570312,162.4615,142.8454,143.54025,22.395795654296876,2.779695654296887,3.474545654296861,15.9894927590702,1.984565506082904,2.4806541119596006
2549,1987-12-25,1987,fierz,140.06570434570312,175.4385,153.431,156.77225,35.37279565429688,13.365295654296887,16.70654565429689,25.25443028294173,9.542161456818391,11.92764905037898
2550,1987-12-26,1987,fierz,140.06570434570312,184.4835,157.83300000000003,162.27475,44.41779565429687,17.767295654296902,22.209045654296887,31.71211386955018,12.684972197365713,15.856162476063119
2551,1987-12-27,1987,fierz,140.06570434570312,190.8475,160.3786,165.45675,50.78179565429687,20.31289565429688,25.391045654296875,36.25569577614788,14.50240496000478,18.127953429361963
2552,1987-12-28,1987,fierz,140.06570434570312,193.19,161.31560000000002,166.628,53.12429565429687,21.249895654296893,26.56229565429686,37.92812516272946,15.171376714637416,18.964168122652737
2553,1987-12-29,1987,fierz,140.06570434570312,192.0375,160.8546,166.05175,51.97179565429687,20.78889565429688,25.986045654296873,37.10529704403777,14.842245467160737,18.552754063306907
2554,1987-12-30,1987,fierz,140.06570434570312,188.371,159.388,164.2185,48.305295654296884,19.32229565429688,24.15279565429688,34.487597003098045,13.795165450784841,17.243904042837045
2555,1987-12-31,1987,fierz,140.06570434570312,186.6125,158.6846,163.33925,46.546795654296886,18.618895654296864,23.273545654296868,33.23211479336328,13.292972566890922,16.61616293796965
2556,1988-01-01,1988,fierz,140.06570434570312,189.543,159.85680000000002,164.80450000000002,49.47729565429688,19.791095654296896,24.738795654296894,35.3243471593728,14.129865513294753,17.66227912097443
2557,1988-01-02,1988,fierz,140.06570434570312,198.0525,163.2606,169.05925000000002,57.986795654296884,23.194895654296886,28.993545654296895,41.399710175430805,16.560010719717948,20.69996062900343
2558,1988-01-03,1988,fierz,140.06570434570312,214.8965,169.9982,177.48125,74.83079565429688,29.932495654296872,37.415545654296864,53.42549484462184,21.37032458739435,26.71285296359892
2559,1988-01-04,1988,fierz,140.06570434570312,233.678,177.51080000000002,186.872,93.61229565429687,37.44509565429689,46.80629565429689,66.83455888905375,26.733950205167133,33.417384985814905
2560,1988-01-05,1988,fierz,140.06570434570312,266.184,196.1622,210.18625,126.1182956542969,56.09649565429689,70.12054565429688,90.04223856470823,40.050129270647396,50.06260881766522
2561,1988-01-06,1988,fierz,140.06570434570312,309.0265,220.6044,240.739,168.96079565429687,80.53869565429687,100.67329565429688,120.6296690853575,57.50065373284763,71.87576439541554
2562,1988-01-07,1988,fierz,140.06570434570312,347.3045,242.668,268.3185,207.2387956542969,102.60229565429688,128.25279565429685,147.95827188560057,73.25297519017151,91.56616621707035
2563,1988-01-08,1988,fierz,140.06570434570312,369.255,255.744,284.6635,229.18929565429687,115.67829565429687,144.59779565429687,163.62984552494262,82.5885938279263,103.23568951426387
2564,1988-01-09,1988,fierz,140.06570434570312,376.0075,260.0318,290.02325,235.94179565429687,119.96609565429685,149.9575456542969,168.4507972572338,85.64987140478198,107.06228648533349
2565,1988-01-10,1988,fierz,140.06570434570312,382.6065,262.2542,292.80125,242.54079565429686,122.1884956542969,152.73554565429686,173.1621575654736,87.23655531886479,109.04564137793693
2566,1988-01-11,1988,fierz,140.06570434570312,390.5045,264.12980000000005,295.14575,250.43879565429688,124.06409565429692,155.0800456542969,178.80093976193947,88.57564114916251,110.7194986658091
2567,1988-01-12,1988,fierz,140.06570434570312,391.7675,262.8374,293.53025,251.70179565429686,122.77169565429688,153.4645456542969,179.70265942693518,87.65293133519533,109.56611139835017
2568,1988-01-13,1988,fierz,140.06570434570312,382.6195,257.2368,286.5295,242.5537956542969,117.17109565429689,146.46379565429686,173.17143892386235,83.65437935120869,104.56792141836684
