scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP85,MKCWTRS2BD,13,0.389,0.38,0.618,0.998,0.472,0.456,0.464,0.562,0.385,0.928,0.635,0.589,0.726,0.69,0.365,0.456,0.481,0.63,0.372,0.564,0.87,0.715,0.53,0.36,0.36,0.767,0.538,0.533,1.356,0.509,0.613,0.408,0.402,0.312,0.479,0.551
RCP85,MKCWTRS2BD,14,0.38,0.47,0.541,0.807,0.693,0.491,0.382,0.531,0.351,0.675,0.677,0.624,0.601,0.685,0.416,0.526,0.5,0.509,0.555,0.606,0.666,0.404,0.472,0.287,0.343,0.411,0.795,0.371,1.014,0.497,0.705,0.335,0.481,0.422,0.46,0.701
RCP85,MKCWTRS2BD,15,0.376,0.667,0.909,0.625,0.589,0.637,0.442,0.404,0.357,0.551,0.669,1.005,0.574,0.801,0.279,0.653,0.363,0.45,0.458,0.695,0.766,0.374,0.358,0.345,0.325,0.293,0.655,0.242,0.689,0.47,0.651,0.44,0.614,0.315,0.414,0.602
RCP85,MKCWTRS2BD,16,0.287,1.043,1.032,0.504,0.49,0.57,0.448,0.343,0.354,0.568,0.598,1.004,0.586,0.576,0.344,0.787,0.363,0.323,0.383,0.804,0.586,0.378,0.275,0.333,0.251,0.78,0.562,0.336,0.51,0.359,0.539,0.353,0.501,0.287,0.465,0.388
RCP85,MKCWTRS2BD,17,0.347,0.629,0.832,0.468,0.394,0.493,0.369,0.413,0.285,0.597,0.609,0.767,0.605,0.517,0.318,0.817,0.282,0.258,0.379,0.663,0.542,0.455,0.246,0.563,0.454,0.769,0.513,0.445,0.444,0.528,0.662,0.353,0.383,0.535,0.356,0.394
RCP85,MKCWTRS2BD,18,0.403,0.546,0.629,0.479,0.337,0.371,0.33,0.411,0.306,0.655,0.921,0.578,0.481,0.444,0.311,0.648,0.223,0.237,0.308,0.673,0.595,0.455,0.319,0.555,0.382,0.628,0.41,0.378,0.408,0.35,0.433,0.233,0.413,0.274,0.289,0.355
RCP85,MKCWTRS2BD,19,0.263,0.462,0.682,0.406,0.396,0.424,0.346,0.326,0.24,0.734,0.741,0.445,0.406,0.362,0.31,0.591,0.182,0.302,0.222,0.582,0.436,0.387,0.219,0.467,0.244,0.357,0.406,0.275,0.409,0.24,0.241,0.273,0.312,0.203,0.327,0.22
RCP85,MKCWTRS2BD,20,0.216,0.346,0.74,0.32,0.401,0.425,0.332,0.317,0.307,0.446,0.615,0.367,0.484,0.363,0.317,0.437,0.225,0.26,0.193,0.401,0.376,0.258,0.191,0.327,0.238,0.335,0.268,0.305,0.399,0.225,0.19,0.265,0.315,0.177,0.345,0.176
RCP85,MKCWTRS2BD,21,0.309,0.211,0.618,0.297,0.477,0.4,0.324,0.246,0.222,0.268,0.364,0.257,0.442,0.288,0.203,0.398,0.233,0.358,0.239,0.284,0.347,0.188,0.144,0.356,0.207,0.398,0.177,0.315,0.334,0.161,0.247,0.309,0.441,0.239,0.426,0.171
RCP85,MKCWTRS2BD,22,0.204,0.203,0.506,0.265,0.341,0.241,0.339,0.227,0.209,0.206,0.33,0.383,0.275,0.299,0.299,0.271,0.203,0.274,0.294,0.204,0.216,0.134,0.114,0.28,0.258,0.273,0.141,0.256,0.41,0.111,0.237,0.296,0.283,0.147,0.375,0.142
RCP85,MKCWTRS2BD,23,0.101,0.149,0.368,0.165,0.208,0.154,0.199,0.331,0.209,0.274,0.372,0.404,0.272,0.243,0.126,0.184,0.163,0.247,0.155,0.152,0.155,0.222,0.076,0.259,0.21,0.392,0.128,0.164,0.247,0.118,0.249,0.259,0.162,0.18,0.243,0.117
RCP85,MKCWTRS2BD,24,0.117,0.184,0.299,0.122,0.206,0.135,0.147,0.369,0.217,0.182,0.333,0.34,0.352,0.218,0.099,0.142,0.105,0.214,0.091,0.195,0.162,0.183,0.103,0.187,0.11,0.387,0.096,0.163,0.168,0.151,0.145,0.135,0.114,0.151,0.122,0.143
RCP85,MKCWTRS2BD,25,0.066,0.194,0.223,0.278,0.104,0.113,0.083,0.187,0.139,0.116,0.316,0.164,0.258,0.191,0.223,0.171,0.195,0.32,0.072,0.154,0.124,0.132,0.054,0.163,0.095,0.236,0.111,0.282,0.153,0.119,0.105,0.097,0.066,0.089,0.117,0.158
RCP85,MKCWTRS2BD,26,0.055,0.094,0.292,0.209,0.072,0.098,0.059,0.123,0.076,0.094,0.191,0.107,0.145,0.192,0.127,0.144,0.083,0.148,0.052,0.147,0.167,0.088,0.039,0.168,0.103,0.345,0.078,0.241,0.158,0.055,0.064,0.058,0.058,0.055,0.103,0.098
RCP85,MKCWTRS2BD,27,0.062,0.099,0.324,0.11,0.052,0.075,0.05,0.082,0.05,0.097,0.112,0.073,0.084,0.166,0.094,0.087,0.055,0.096,0.05,0.098,0.111,0.085,0.029,0.12,0.06,0.276,0.063,0.274,0.082,0.039,0.157,0.045,0.049,0.042,0.092,0.087
RCP85,MKCWTRS2BD,28,0.05,0.121,0.193,0.098,0.056,0.073,0.043,0.081,0.043,0.073,0.078,0.06,0.065,0.097,0.072,0.069,0.071,0.082,0.055,0.047,0.059,0.067,0.027,0.082,0.048,0.136,0.048,0.112,0.062,0.033,0.111,0.056,0.049,0.032,0.057,0.048
RCP85,MKCWTRS2BD,29,0.037,0.091,0.14,0.137,0.051,0.119,0.064,0.111,0.076,0.133,0.148,0.059,0.05,0.077,0.056,0.068,0.065,0.092,0.032,0.042,0.044,0.049,0.067,0.051,0.06,0.091,0.135,0.063,0.061,0.033,0.106,0.032,0.039,0.026,0.064,0.03
RCP85,MKCWTRS2BD,30,0.026,0.059,0.18,0.067,0.038,0.058,0.056,0.182,0.071,0.075,0.081,0.094,0.043,0.105,0.035,0.051,0.046,0.09,0.029,0.067,0.049,0.04,0.045,0.062,0.06,0.061,0.058,0.063,0.044,0.027,0.058,0.029,0.137,0.032,0.044,0.029
RCP85,MKCWTRS2BD,31,0.023,0.119,0.145,0.042,0.08,0.045,0.048,0.108,0.112,0.073,0.181,0.079,0.082,0.07,0.031,0.04,0.051,0.053,0.072,0.051,0.047,0.039,0.029,0.077,0.113,0.071,0.039,0.062,0.038,0.041,0.177,0.052,0.196,0.058,0.037,0.031
RCP85,MKCWTRS2BD,32,0.022,0.079,0.101,0.036,0.13,0.072,0.066,0.167,0.115,0.063,0.144,0.048,0.09,0.052,0.064,0.048,0.034,0.066,0.038,0.038,0.052,0.053,0.027,0.042,0.117,0.145,0.094,0.086,0.037,0.08,0.133,0.071,0.202,0.088,0.035,0.054
RCP85,MKCWTRS2BD,33,0.025,0.061,0.105,0.13,0.156,0.061,0.119,0.079,0.179,0.078,0.076,0.059,0.058,0.084,0.058,0.04,0.075,0.067,0.064,0.058,0.036,0.089,0.022,0.046,0.083,0.247,0.051,0.071,0.132,0.089,0.138,0.049,0.219,0.07,0.06,0.047
RCP85,MKCWTRS2BD,34,0.025,0.046,0.102,0.09,0.11,0.09,0.073,0.063,0.135,0.1,0.059,0.113,0.055,0.074,0.051,0.087,0.066,0.048,0.117,0.105,0.035,0.074,0.044,0.049,0.05,0.288,0.043,0.085,0.206,0.085,0.095,0.06,0.13,0.043,0.096,0.065
RCP85,MKCWTRS2BD,35,0.032,0.055,0.071,0.217,0.312,0.163,0.098,0.051,0.073,0.226,0.057,0.147,0.255,0.069,0.105,0.096,0.192,0.07,0.108,0.116,0.065,0.039,0.065,0.061,0.031,0.314,0.038,0.103,0.197,0.105,0.118,0.06,0.087,0.051,0.07,0.091
RCP85,MKCWTRS2BD,36,0.094,0.064,0.178,0.372,0.323,0.209,0.063,0.245,0.16,0.163,0.051,0.2,0.235,0.103,0.14,0.149,0.159,0.045,0.159,0.207,0.132,0.039,0.283,0.071,0.245,0.472,0.094,0.108,0.134,0.049,0.128,0.094,0.121,0.206,0.113,0.117
RCP85,MKCWTRS2BD,37,0.131,0.176,0.202,0.402,0.275,0.252,0.141,0.29,0.266,0.142,0.09,0.275,0.139,0.065,0.173,0.198,0.24,0.044,0.158,0.12,0.071,0.131,0.198,0.216,0.234,0.252,0.147,0.206,0.264,0.046,0.089,0.115,0.227,0.185,0.144,0.142
RCP85,MKCWTRS2BD,38,0.12,0.234,0.333,0.431,0.148,0.147,0.108,0.38,0.107,0.098,0.071,0.351,0.091,0.067,0.161,0.194,0.107,0.074,0.126,0.158,0.048,0.079,0.111,0.137,0.442,0.228,0.214,0.101,0.147,0.053,0.103,0.317,0.177,0.143,0.085,0.147
RCP85,MKCWTRS2BD,39,0.164,0.226,0.178,0.343,0.11,0.125,0.196,0.514,0.469,0.184,0.25,0.7,0.194,0.352,0.146,0.26,0.103,0.205,0.176,0.44,0.038,0.202,0.212,0.35,0.259,0.219,0.316,0.117,0.238,0.126,0.197,0.185,0.349,0.168,0.201,0.187
RCP85,MKCWTRS2BD,40,0.292,0.281,0.491,0.447,0.286,0.211,0.319,0.389,0.406,0.469,0.229,0.531,0.167,0.4,0.155,0.435,0.343,0.293,0.227,0.436,0.171,0.194,0.273,0.466,0.18,0.211,0.218,0.212,0.398,0.295,0.227,0.205,0.369,0.268,0.137,0.178
RCP85,MKCWTRS2BD,41,0.306,0.215,0.652,1.091,0.396,0.302,0.204,0.361,0.213,0.479,0.282,0.286,0.157,0.475,0.138,0.396,0.385,0.34,0.202,0.412,0.122,0.241,0.334,0.3,0.123,0.373,0.419,0.17,0.682,0.337,0.295,0.216,0.435,0.491,0.275,0.239
RCP85,MKCWTRS2BD,42,1.068,0.164,0.386,0.752,0.778,0.539,0.233,0.301,0.215,0.394,0.452,0.21,0.349,0.578,0.213,0.248,0.389,0.448,0.242,0.348,0.231,0.217,0.362,0.133,0.126,0.343,0.333,0.139,0.805,0.395,0.246,0.502,0.318,0.619,0.284,0.399
RCP85,MKCWTRS2BD,43,0.999,0.28,0.339,0.451,0.644,0.225,0.55,0.232,0.912,0.291,0.348,0.284,0.661,0.504,0.211,0.174,0.239,0.434,0.128,0.373,0.234,0.177,0.569,0.09,0.097,0.24,0.455,0.21,0.816,0.358,0.195,0.245,0.411,0.462,0.185,0.409
RCP85,MKCWTRS2BD,44,0.438,0.308,0.274,0.594,0.373,0.207,0.454,0.692,0.71,0.246,0.233,0.625,0.398,0.518,0.357,0.217,0.183,0.241,0.094,0.522,0.505,0.366,0.832,0.085,0.248,0.257,0.477,0.423,0.428,0.295,0.136,0.947,0.373,0.455,0.288,0.482
RCP85,MKCWTRS2BD,45,0.404,0.331,0.412,0.719,0.321,0.243,0.37,0.772,0.659,0.32,0.457,0.741,0.559,0.616,0.304,0.331,0.252,0.256,0.239,0.381,0.354,0.275,0.488,0.413,0.461,0.841,0.537,0.743,0.469,0.262,0.265,0.791,0.467,0.704,0.421,1.196
RCP85,MKCWTRS2BD,46,0.716,0.481,0.686,1.049,0.415,0.32,0.285,0.795,0.49,0.568,0.42,0.732,0.445,0.514,0.548,0.414,0.293,0.267,0.304,0.432,0.809,0.362,0.287,0.67,0.424,0.838,0.387,0.673,0.382,0.35,0.592,0.48,0.381,0.754,0.424,0.54
RCP85,MKCWTRS2BD,47,0.524,0.384,0.545,0.662,0.471,0.511,0.368,0.629,0.584,1.211,0.268,0.588,0.594,0.546,0.68,0.449,0.25,0.318,0.454,0.631,1.021,0.458,0.714,0.402,0.3,0.693,0.359,1.037,0.276,0.475,0.528,0.558,0.535,0.771,0.368,0.742
RCP85,MKCWTRS2BD,48,0.518,0.236,0.603,0.489,0.508,0.544,0.394,0.682,0.938,1.071,0.253,0.527,0.694,0.82,0.515,0.536,0.438,0.431,0.541,0.392,0.874,0.54,0.93,0.597,0.42,0.478,0.471,1.586,0.465,0.396,0.392,0.477,0.565,0.554,0.615,0.681
RCP85,MKCWTRS2BD,49,0.402,0.293,0.381,0.504,0.342,0.347,0.41,0.638,0.561,0.892,0.452,0.432,0.5,0.696,0.362,0.317,0.964,0.296,0.444,0.416,1.367,0.529,0.832,0.956,0.419,0.819,0.817,1.365,0.909,0.405,0.485,0.405,0.844,0.53,0.614,0.581
RCP85,MKCWTRS2BD,50,0.452,0.67,0.429,0.493,0.288,0.257,0.425,0.658,0.381,0.477,0.624,0.473,0.412,0.7,0.327,0.24,1.019,0.378,0.343,0.348,1.686,0.673,0.673,0.643,0.614,0.562,0.502,0.924,0.53,0.287,0.502,0.616,0.901,0.632,0.561,0.432
RCP85,MKCWTRS2BD,51,0.552,0.456,0.382,0.414,0.385,0.382,0.499,0.687,0.34,0.331,0.953,0.455,0.4,0.669,0.327,0.206,0.665,0.366,0.392,0.458,0.752,0.522,0.408,0.772,0.401,0.493,0.369,0.772,0.428,0.364,0.489,0.598,0.62,0.72,0.585,0.338
RCP85,MKCWTRS2BD,52,0.769,0.388,0.327,0.343,0.508,0.292,0.517,0.593,0.436,0.28,0.772,0.75,0.49,0.559,0.332,0.207,0.682,0.257,0.287,0.335,0.425,0.529,0.372,0.958,0.383,0.64,0.487,1.151,0.368,0.499,0.621,0.434,0.362,0.498,0.603,0.309
