scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP45,ALCWTRS1DD,11,0.665,0.605,0.87,0.517,0.843,0.716,0.664,1.009,0.574,0.695,0.622,0.818,0.654,0.839,0.633,0.605,0.769,0.803,0.634,0.568,0.571,0.653,0.646,0.74,0.745,0.732,0.641,0.961,0.636,0.828,0.533,0.611,1.073,0.617,0.551,0.661
RCP45,ALCWTRS1DD,12,0.732,0.657,0.696,0.505,0.781,0.688,0.756,1.045,0.509,0.585,0.525,0.744,0.664,0.808,0.531,0.763,0.81,0.805,0.656,0.508,0.56,0.613,0.626,0.77,0.824,0.712,0.601,0.914,0.632,0.71,0.615,0.63,0.918,0.583,0.479,0.646
RCP45,ALCWTRS1DD,13,0.664,0.689,0.872,0.503,0.683,0.691,0.679,0.883,0.524,0.591,0.498,0.721,0.812,0.835,0.512,0.7,0.894,0.95,0.631,0.504,0.57,0.527,0.605,0.609,0.755,0.706,0.59,0.999,0.54,0.692,0.655,0.577,0.817,0.593,0.453,0.631
RCP45,ALCWTRS1DD,14,0.666,0.663,0.824,0.502,0.588,0.675,0.595,0.821,0.555,0.678,0.553,0.687,0.872,0.813,0.566,0.652,0.751,0.893,0.693,0.503,0.57,0.466,0.586,0.52,0.791,0.611,0.656,0.786,0.483,0.745,0.63,0.68,0.646,0.508,0.46,0.61
RCP45,ALCWTRS1DD,15,0.569,0.701,0.659,0.456,0.507,0.636,0.563,0.694,0.604,0.678,0.566,0.661,0.777,0.835,0.574,0.527,0.704,0.827,0.619,0.59,0.519,0.444,0.566,0.496,0.805,0.623,0.701,0.736,0.456,0.544,0.664,0.578,0.575,0.459,0.592,0.619
RCP45,ALCWTRS1DD,16,0.551,0.695,0.626,0.449,0.495,0.576,0.533,0.653,0.57,0.637,0.598,0.614,0.612,0.712,0.521,0.474,0.791,0.664,0.546,0.554,0.477,0.419,0.539,0.478,0.632,0.732,0.646,0.822,0.453,0.528,0.545,0.511,0.578,0.453,0.625,0.551
RCP45,ALCWTRS1DD,17,0.656,0.638,0.623,0.373,0.503,0.521,0.517,0.562,0.522,0.552,0.546,0.63,0.531,0.617,0.472,0.502,0.664,0.526,0.515,0.44,0.462,0.401,0.526,0.501,0.546,0.609,0.505,0.625,0.453,0.569,0.459,0.543,0.536,0.453,0.651,0.473
RCP45,ALCWTRS1DD,18,0.663,0.589,0.765,0.394,0.483,0.481,0.528,0.507,0.453,0.476,0.472,0.538,0.497,0.525,0.477,0.537,0.679,0.484,0.47,0.404,0.457,0.465,0.483,0.524,0.539,0.573,0.482,0.571,0.453,0.522,0.453,0.64,0.547,0.453,0.639,0.453
RCP45,ALCWTRS1DD,19,0.676,0.446,0.822,0.426,0.453,0.453,0.515,0.463,0.447,0.453,0.453,0.51,0.469,0.472,0.456,0.475,0.778,0.478,0.453,0.38,0.453,0.437,0.43,0.513,0.532,0.547,0.455,0.483,0.416,0.473,0.453,0.539,0.537,0.453,0.593,0.453
RCP45,ALCWTRS1DD,20,0.577,0.417,0.652,0.412,0.453,0.453,0.467,0.453,0.454,0.424,0.486,0.425,0.453,0.437,0.483,0.453,0.56,0.466,0.453,0.277,0.453,0.38,0.407,0.527,0.48,0.504,0.453,0.453,0.378,0.425,0.453,0.472,0.485,0.453,0.569,0.453
RCP45,ALCWTRS1DD,21,0.475,0.379,0.497,0.39,0.453,0.453,0.457,0.453,0.429,0.401,0.49,0.38,0.453,0.386,0.474,0.453,0.466,0.453,0.453,0.255,0.453,0.371,0.376,0.506,0.455,0.465,0.453,0.453,0.373,0.437,0.453,0.453,0.454,0.453,0.51,0.453
RCP45,ALCWTRS1DD,22,0.455,0.368,0.467,0.364,0.453,0.453,0.453,0.453,0.453,0.407,0.455,0.369,0.453,0.389,0.345,0.457,0.453,0.453,0.453,0.249,0.453,0.389,0.367,0.451,0.453,0.453,0.453,0.453,0.377,0.415,0.453,0.453,0.453,0.453,0.458,0.395
RCP45,ALCWTRS1DD,23,0.511,0.362,0.511,0.331,0.453,0.453,0.453,0.453,0.453,0.453,0.453,0.382,0.453,0.453,0.314,0.453,0.453,0.453,0.453,0.218,0.446,0.38,0.379,0.397,0.453,0.453,0.386,0.453,0.39,0.418,0.453,0.453,0.453,0.437,0.453,0.353
RCP45,ALCWTRS1DD,24,0.514,0.313,0.456,0.361,0.453,0.453,0.453,0.453,0.404,0.453,0.453,0.395,0.402,0.453,0.334,0.453,0.453,0.453,0.396,0.21,0.372,0.398,0.288,0.446,0.453,0.418,0.363,0.453,0.374,0.447,0.453,0.409,0.448,0.372,0.44,0.293
RCP45,ALCWTRS1DD,25,0.461,0.278,0.453,0.344,0.453,0.326,0.453,0.453,0.393,0.422,0.442,0.371,0.375,0.333,0.358,0.453,0.453,0.436,0.335,0.142,0.362,0.37,0.275,0.43,0.453,0.39,0.332,0.453,0.289,0.418,0.453,0.298,0.363,0.418,0.364,0.285
RCP45,ALCWTRS1DD,26,0.371,0.251,0.403,0.32,0.389,0.301,0.399,0.453,0.431,0.299,0.289,0.364,0.378,0.278,0.312,0.453,0.453,0.369,0.255,0.107,0.285,0.354,0.272,0.364,0.453,0.327,0.334,0.433,0.275,0.433,0.453,0.292,0.308,0.46,0.268,0.248
RCP45,ALCWTRS1DD,27,0.365,0.182,0.384,0.287,0.363,0.251,0.286,0.389,0.388,0.229,0.272,0.302,0.365,0.215,0.29,0.34,0.396,0.362,0.189,0.104,0.167,0.205,0.318,0.248,0.389,0.212,0.273,0.453,0.222,0.457,0.428,0.278,0.196,0.383,0.195,0.163
RCP45,ALCWTRS1DD,28,0.317,0.185,0.293,0.28,0.299,0.12,0.301,0.179,0.308,0.204,0.224,0.214,0.301,0.196,0.196,0.273,0.234,0.362,0.173,0.123,0.03,0.164,0.202,0.2,0.305,0.189,0.198,0.373,0.173,0.404,0.363,0.194,0.189,0.315,0.186,0.193
RCP45,ALCWTRS1DD,29,0.288,0.187,0.23,0.198,0.061,0.085,0.257,0.1,0.303,0.224,0.241,0.2,0.222,0.261,0.097,0.272,0.199,0.335,0.143,0.098,0.073,0.119,0.179,0.156,0.187,0.182,0.136,0.246,0.142,0.248,0.276,0.191,0.246,0.18,0.143,0.092
RCP45,ALCWTRS1DD,30,0.294,0.102,0.21,0.187,0.022,0.016,0.212,0.04,0.243,0.224,0.235,0.131,0.156,0.167,0.073,0.197,0.181,0.279,0.142,0.027,0.063,0.068,0.066,0.125,0.103,0.12,0.077,0.15,0.026,0.191,0.173,0.149,0.173,0.138,0.094,0.016
RCP45,ALCWTRS1DD,31,0.297,0.073,0.193,0.085,0.015,0.018,0.219,0.042,0.073,0.194,0.272,0.127,0.104,0.089,0.024,0.1,0.116,0.148,0.033,0.003,0.054,0.008,0.013,0.069,0.059,0.036,0.06,0.125,0.015,0.188,0.249,0.158,0.029,0.148,0.026,0.002
RCP45,ALCWTRS1DD,32,0.284,0.059,0.153,0.071,0.05,0.031,0.164,0.093,0.065,0.169,0.162,0.103,0.047,0.069,0.098,0.019,0.034,0.173,0.036,0.0,0.108,0.007,0.017,0.018,0.046,0.051,0.016,0.107,0.026,0.148,0.159,0.11,0.101,0.139,0.009,0.001
RCP45,ALCWTRS1DD,33,0.309,0.043,0.145,0.035,0.051,0.014,0.181,0.066,0.119,0.231,0.087,0.134,0.084,0.046,0.155,0.025,0.083,0.176,0.022,0.063,0.026,0.071,0.019,0.007,0.062,0.006,0.062,0.104,0.007,0.124,0.172,0.098,0.065,0.102,0.012,0.022
RCP45,ALCWTRS1DD,34,0.26,0.09,0.102,0.061,0.074,0.076,0.134,0.107,0.175,0.172,0.226,0.123,0.064,0.026,0.116,0.032,0.066,0.172,0.091,0.04,0.077,0.079,0.048,0.038,0.092,0.035,0.043,0.103,0.08,0.199,0.155,0.163,0.07,0.113,0.048,0.029
RCP45,ALCWTRS1DD,35,0.239,0.088,0.049,0.075,0.067,0.149,0.122,0.188,0.123,0.179,0.217,0.237,0.117,0.059,0.147,0.192,0.068,0.186,0.112,0.098,0.11,0.054,0.037,0.044,0.102,0.12,0.075,0.063,0.197,0.239,0.134,0.184,0.047,0.115,0.05,0.022
RCP45,ALCWTRS1DD,36,0.148,0.143,0.08,0.14,0.081,0.177,0.24,0.23,0.181,0.106,0.273,0.246,0.116,0.075,0.225,0.277,0.13,0.231,0.092,0.151,0.125,0.043,0.105,0.099,0.128,0.107,0.081,0.139,0.131,0.282,0.141,0.252,0.042,0.185,0.162,0.027
RCP45,ALCWTRS1DD,37,0.184,0.203,0.086,0.144,0.136,0.251,0.213,0.204,0.209,0.122,0.253,0.316,0.185,0.085,0.203,0.331,0.094,0.261,0.169,0.152,0.323,0.067,0.11,0.192,0.173,0.161,0.148,0.154,0.129,0.313,0.123,0.275,0.226,0.25,0.26,0.03
RCP45,ALCWTRS1DD,38,0.252,0.266,0.23,0.25,0.136,0.202,0.294,0.233,0.218,0.309,0.246,0.25,0.182,0.161,0.299,0.291,0.078,0.32,0.156,0.144,0.274,0.053,0.161,0.312,0.169,0.211,0.159,0.237,0.14,0.248,0.174,0.177,0.213,0.234,0.207,0.031
RCP45,ALCWTRS1DD,39,0.317,0.359,0.203,0.302,0.184,0.152,0.292,0.335,0.226,0.298,0.217,0.278,0.109,0.291,0.308,0.256,0.147,0.329,0.141,0.248,0.251,0.261,0.269,0.374,0.243,0.256,0.251,0.313,0.216,0.238,0.285,0.215,0.256,0.202,0.207,0.041
RCP45,ALCWTRS1DD,40,0.369,0.387,0.191,0.333,0.214,0.215,0.302,0.297,0.191,0.328,0.265,0.278,0.183,0.324,0.272,0.265,0.279,0.379,0.231,0.359,0.265,0.364,0.249,0.391,0.386,0.296,0.368,0.307,0.148,0.317,0.33,0.227,0.378,0.29,0.292,0.145
RCP45,ALCWTRS1DD,41,0.422,0.391,0.302,0.281,0.226,0.238,0.26,0.37,0.2,0.317,0.272,0.253,0.254,0.213,0.3,0.311,0.416,0.379,0.281,0.376,0.377,0.369,0.272,0.354,0.408,0.318,0.366,0.31,0.164,0.276,0.328,0.271,0.714,0.32,0.312,0.153
RCP45,ALCWTRS1DD,42,0.453,0.414,0.301,0.367,0.252,0.238,0.246,0.338,0.184,0.323,0.209,0.374,0.316,0.238,0.302,0.263,0.383,0.348,0.266,0.322,0.327,0.288,0.208,0.336,0.468,0.37,0.357,0.337,0.234,0.296,0.315,0.266,0.528,0.334,0.336,0.192
RCP45,ALCWTRS1DD,43,0.453,0.369,0.318,0.413,0.279,0.231,0.276,0.317,0.236,0.365,0.177,0.39,0.195,0.26,0.342,0.357,0.523,0.345,0.247,0.491,0.345,0.385,0.239,0.272,0.482,0.374,0.31,0.393,0.241,0.338,0.278,0.286,0.4,0.361,0.393,0.209
RCP45,ALCWTRS1DD,44,0.453,0.454,0.385,0.41,0.298,0.301,0.32,0.332,0.266,0.38,0.268,0.458,0.163,0.305,0.396,0.353,0.671,0.341,0.286,0.666,0.338,0.382,0.333,0.284,0.609,0.453,0.32,0.434,0.239,0.246,0.354,0.356,0.405,0.375,0.405,0.347
RCP45,ALCWTRS1DD,45,0.428,0.58,0.363,0.392,0.317,0.366,0.33,0.365,0.288,0.411,0.32,0.448,0.24,0.352,0.388,0.49,0.482,0.518,0.287,0.822,0.352,0.475,0.31,0.305,1.06,0.453,0.308,0.456,0.354,0.282,0.425,0.4,0.42,0.377,0.423,0.346
RCP45,ALCWTRS1DD,46,0.41,0.475,0.37,0.384,0.372,0.337,0.373,0.383,0.221,0.453,0.38,0.447,0.508,0.416,0.338,0.41,0.444,0.816,0.377,0.975,0.556,0.716,0.452,0.319,1.126,0.637,0.616,0.464,0.387,0.349,0.422,0.421,0.438,0.534,0.588,0.419
RCP45,ALCWTRS1DD,47,0.423,0.418,0.355,0.382,0.557,0.415,0.341,0.465,0.297,0.453,0.426,0.441,0.65,0.362,0.312,0.389,0.455,0.683,0.358,0.771,0.559,0.631,0.453,0.296,1.088,0.693,0.624,0.724,0.419,0.375,0.542,0.401,0.438,0.642,0.749,0.453
RCP45,ALCWTRS1DD,48,0.613,0.694,0.311,0.372,0.486,0.416,0.419,0.538,0.383,0.636,0.517,0.453,0.711,0.578,0.454,0.435,0.83,0.656,0.349,0.657,0.526,1.248,0.453,0.344,1.203,0.597,0.55,0.781,0.724,0.698,0.59,0.514,0.492,0.66,0.713,0.439
RCP45,ALCWTRS1DD,49,0.756,0.718,0.314,0.665,0.475,0.418,0.66,0.557,0.396,0.967,0.543,0.453,0.661,0.761,0.536,0.425,0.946,0.864,0.352,0.552,0.501,1.3,0.453,0.363,1.119,0.538,0.491,0.932,1.001,0.598,0.503,0.762,0.522,0.724,0.815,0.439
RCP45,ALCWTRS1DD,50,0.694,0.605,0.306,0.627,0.625,0.589,0.683,0.925,0.411,0.929,0.571,0.538,0.595,0.66,0.569,0.407,0.694,0.71,0.372,0.609,0.519,1.114,0.453,0.388,1.098,0.667,0.483,0.873,1.071,0.537,0.493,0.724,0.495,0.652,0.563,0.406
RCP45,ALCWTRS1DD,51,0.598,0.71,0.349,0.572,0.572,0.86,0.605,1.135,0.449,0.829,0.594,0.823,0.521,0.668,0.53,0.363,0.605,0.724,0.381,0.671,0.524,0.923,0.465,0.394,0.804,0.79,0.495,0.818,0.865,0.491,0.702,0.772,0.447,0.534,0.794,0.427
RCP45,ALCWTRS1DD,52,0.601,0.86,0.507,0.739,0.599,0.758,0.526,0.825,0.506,0.931,0.625,0.813,0.769,0.64,0.674,0.463,0.665,0.684,0.348,0.55,0.512,0.873,0.491,0.526,0.761,0.728,0.476,0.757,0.579,0.472,0.631,0.923,0.415,0.489,0.966,0.453
