scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP26,MKCWTRS2BD,12,0.779,0.846,0.424,1.127,1.463,0.636,0.716,1.151,0.513,0.793,0.704,0.672,0.459,0.321,0.4,1.211,0.579,0.257,0.793,0.327,0.695,0.339,0.467,0.736,0.77,0.756,0.567,0.516,0.345,0.43,0.571,0.989,0.868,0.792,0.573,1.029
RCP26,MKCWTRS2BD,13,0.748,0.624,0.402,0.758,1.335,0.729,1.124,0.868,0.716,0.561,0.938,0.51,0.372,0.358,0.294,1.058,0.471,0.69,0.819,0.784,0.717,0.28,0.429,0.882,0.674,0.506,0.494,0.493,0.769,0.307,0.578,0.932,0.508,0.497,0.553,0.565
RCP26,MKCWTRS2BD,14,1.55,0.534,0.405,0.831,0.84,0.743,0.798,1.031,0.803,0.571,0.802,0.783,0.555,0.462,0.18,0.765,0.55,0.584,1.151,1.033,0.697,0.285,0.404,0.756,0.377,0.465,0.71,0.515,0.533,0.215,0.551,0.755,0.574,0.399,0.504,0.515
RCP26,MKCWTRS2BD,15,1.314,0.538,0.325,0.805,0.706,0.611,0.635,0.927,0.726,0.673,0.649,1.177,0.54,0.562,0.128,0.545,0.765,0.662,1.217,1.021,0.512,0.36,0.329,1.073,0.424,0.559,0.491,0.402,0.45,0.134,0.628,0.55,0.599,0.341,0.475,0.581
RCP26,MKCWTRS2BD,16,1.049,0.43,0.276,0.528,0.52,0.667,0.701,0.91,0.685,0.479,0.483,1.003,0.408,0.288,0.107,0.54,0.696,0.625,1.04,0.69,0.822,0.5,0.309,0.931,0.264,0.491,0.519,0.537,0.77,0.112,0.533,0.351,0.878,0.441,0.662,0.465
RCP26,MKCWTRS2BD,17,0.66,0.455,0.519,0.451,0.426,0.498,0.484,0.624,0.521,0.372,0.515,0.666,0.449,0.137,0.537,0.521,0.721,0.402,0.787,0.591,0.909,0.539,0.29,0.603,0.167,0.537,0.49,0.493,0.672,0.194,0.841,0.436,0.698,0.541,0.559,0.482
RCP26,MKCWTRS2BD,18,0.472,0.338,0.469,0.486,0.305,0.3,0.32,0.691,0.617,0.403,0.394,0.544,0.389,0.103,0.346,0.525,0.818,0.452,0.747,0.584,1.51,0.387,0.43,0.599,0.121,0.564,0.487,0.373,0.466,0.229,0.872,0.738,0.598,0.498,0.421,0.598
RCP26,MKCWTRS2BD,19,0.323,0.277,0.406,0.401,0.384,0.32,0.173,0.59,0.647,0.342,0.446,0.36,0.297,0.095,0.158,0.458,0.621,0.295,0.533,0.425,0.989,0.393,0.35,0.561,0.5,0.297,0.443,0.244,0.371,0.232,0.613,0.636,0.544,0.483,0.304,0.51
RCP26,MKCWTRS2BD,20,0.24,0.205,0.532,0.298,0.371,0.321,0.117,0.405,0.683,0.34,0.586,0.291,0.215,0.077,0.098,0.319,0.612,0.207,0.312,0.292,0.593,0.334,0.254,0.401,0.421,0.224,0.489,0.211,0.275,0.169,0.321,0.632,0.376,0.444,0.308,0.398
RCP26,MKCWTRS2BD,21,0.174,0.143,0.465,0.194,0.32,0.275,0.09,0.218,0.495,0.183,0.464,0.268,0.302,0.067,0.116,0.261,0.447,0.229,0.187,0.62,0.508,0.34,0.291,0.281,0.452,0.223,0.458,0.184,0.176,0.15,0.18,0.494,0.254,0.357,0.219,0.269
RCP26,MKCWTRS2BD,22,0.15,0.145,0.284,0.231,0.246,0.3,0.103,0.185,0.406,0.098,0.263,0.307,0.179,0.072,0.087,0.273,0.307,0.186,0.203,0.293,0.41,0.498,0.155,0.238,0.193,0.123,0.412,0.135,0.114,0.347,0.124,0.256,0.229,0.257,0.132,0.23
RCP26,MKCWTRS2BD,23,0.145,0.229,0.326,0.174,0.369,0.222,0.082,0.171,0.275,0.119,0.16,0.245,0.511,0.137,0.076,0.161,0.189,0.156,0.181,0.154,0.321,0.272,0.125,0.2,0.196,0.081,0.278,0.12,0.079,0.318,0.095,0.174,0.267,0.257,0.11,0.24
RCP26,MKCWTRS2BD,24,0.158,0.14,0.237,0.101,0.226,0.152,0.108,0.146,0.299,0.083,0.15,0.239,0.297,0.081,0.08,0.115,0.124,0.363,0.141,0.143,0.256,0.12,0.221,0.16,0.109,0.059,0.284,0.172,0.134,0.129,0.114,0.167,0.176,0.178,0.084,0.169
RCP26,MKCWTRS2BD,25,0.134,0.082,0.132,0.097,0.121,0.064,0.126,0.093,0.309,0.065,0.102,0.171,0.117,0.05,0.142,0.101,0.077,0.352,0.09,0.136,0.207,0.286,0.275,0.157,0.096,0.055,0.256,0.101,0.277,0.07,0.092,0.139,0.076,0.117,0.094,0.097
RCP26,MKCWTRS2BD,26,0.126,0.066,0.119,0.069,0.102,0.051,0.227,0.06,0.178,0.065,0.146,0.141,0.083,0.037,0.124,0.066,0.08,0.374,0.065,0.214,0.184,0.241,0.143,0.151,0.097,0.042,0.203,0.093,0.105,0.048,0.078,0.213,0.058,0.201,0.108,0.077
RCP26,MKCWTRS2BD,27,0.083,0.059,0.136,0.078,0.068,0.036,0.187,0.049,0.106,0.062,0.106,0.116,0.058,0.027,0.056,0.052,0.073,0.208,0.115,0.159,0.202,0.108,0.101,0.077,0.066,0.036,0.113,0.058,0.063,0.046,0.166,0.099,0.048,0.231,0.125,0.069
RCP26,MKCWTRS2BD,28,0.099,0.062,0.103,0.084,0.099,0.035,0.149,0.122,0.086,0.067,0.059,0.065,0.047,0.021,0.09,0.047,0.098,0.139,0.145,0.087,0.184,0.062,0.06,0.058,0.036,0.044,0.102,0.051,0.048,0.035,0.126,0.057,0.062,0.107,0.081,0.072
RCP26,MKCWTRS2BD,29,0.137,0.055,0.176,0.059,0.088,0.036,0.121,0.047,0.065,0.095,0.064,0.09,0.044,0.028,0.048,0.04,0.084,0.167,0.217,0.154,0.148,0.052,0.044,0.09,0.032,0.035,0.151,0.051,0.043,0.033,0.056,0.083,0.051,0.065,0.109,0.06
RCP26,MKCWTRS2BD,30,0.114,0.047,0.115,0.044,0.059,0.049,0.099,0.056,0.119,0.523,0.122,0.052,0.06,0.038,0.022,0.037,0.077,0.154,0.104,0.064,0.106,0.046,0.03,0.061,0.028,0.044,0.063,0.22,0.038,0.056,0.043,0.112,0.211,0.048,0.068,0.048
RCP26,MKCWTRS2BD,31,0.205,0.142,0.096,0.039,0.088,0.215,0.057,0.06,0.108,0.197,0.226,0.04,0.037,0.067,0.023,0.03,0.057,0.076,0.053,0.19,0.062,0.038,0.052,0.067,0.029,0.03,0.076,0.188,0.055,0.098,0.055,0.068,0.074,0.047,0.138,0.038
RCP26,MKCWTRS2BD,32,0.071,0.115,0.099,0.039,0.223,0.077,0.038,0.058,0.064,0.128,0.096,0.044,0.067,0.027,0.116,0.036,0.146,0.15,0.034,0.267,0.051,0.032,0.04,0.179,0.037,0.033,0.086,0.199,0.083,0.079,0.11,0.17,0.066,0.043,0.106,0.038
RCP26,MKCWTRS2BD,33,0.119,0.084,0.183,0.032,0.201,0.082,0.033,0.037,0.056,0.07,0.068,0.044,0.056,0.021,0.069,0.029,0.109,0.116,0.037,0.419,0.138,0.039,0.041,0.094,0.032,0.043,0.102,0.082,0.057,0.07,0.108,0.146,0.073,0.05,0.187,0.037
RCP26,MKCWTRS2BD,34,0.066,0.057,0.123,0.104,0.231,0.048,0.035,0.042,0.055,0.047,0.041,0.04,0.043,0.022,0.077,0.03,0.164,0.063,0.035,0.152,0.299,0.059,0.1,0.087,0.049,0.032,0.068,0.053,0.033,0.041,0.115,0.16,0.103,0.063,0.142,0.04
RCP26,MKCWTRS2BD,35,0.071,0.07,0.195,0.069,0.16,0.036,0.034,0.047,0.078,0.04,0.038,0.037,0.357,0.185,0.057,0.032,0.221,0.045,0.033,0.128,0.126,0.105,0.151,0.069,0.073,0.034,0.056,0.036,0.048,0.191,0.073,0.133,0.056,0.039,0.141,0.04
RCP26,MKCWTRS2BD,36,0.167,0.05,0.129,0.042,0.084,0.111,0.161,0.108,0.095,0.052,0.04,0.146,0.264,0.055,0.068,0.155,0.139,0.072,0.06,0.111,0.189,0.143,0.283,0.164,0.06,0.025,0.451,0.038,0.211,0.672,0.302,0.092,0.113,0.133,0.174,0.04
RCP26,MKCWTRS2BD,37,0.192,0.046,0.074,0.039,0.055,0.124,0.172,0.114,0.065,0.112,0.189,0.27,0.108,0.175,0.371,0.488,0.118,0.156,0.304,0.071,0.232,0.067,0.214,0.253,0.074,0.038,0.517,0.059,0.279,0.251,0.303,0.145,0.062,0.075,0.188,0.107
RCP26,MKCWTRS2BD,38,0.449,0.084,0.056,0.112,0.046,0.058,0.123,0.317,0.073,0.119,0.532,0.365,0.073,0.179,0.286,0.241,0.127,0.092,0.273,0.062,0.124,0.078,0.112,0.468,0.116,0.178,0.503,0.049,0.197,0.18,0.219,0.16,0.041,0.083,0.375,0.463
RCP26,MKCWTRS2BD,39,0.274,0.275,0.061,0.2,0.087,0.038,0.102,0.279,0.207,0.137,0.685,0.274,0.311,0.465,0.29,0.173,0.154,0.158,0.549,0.324,0.08,0.095,0.311,0.202,0.062,0.356,0.25,0.037,0.137,0.111,0.262,0.126,0.034,0.215,0.442,0.204
RCP26,MKCWTRS2BD,40,0.297,0.56,0.287,0.565,0.126,0.199,0.097,0.19,0.165,0.128,0.352,0.109,0.207,0.292,0.312,0.101,0.155,0.266,0.384,0.624,0.262,0.103,0.315,0.108,0.051,0.326,0.222,0.098,0.147,0.39,0.149,0.095,0.061,0.295,0.286,0.21
RCP26,MKCWTRS2BD,41,0.138,0.539,0.586,0.394,0.098,0.246,0.071,0.15,0.331,0.078,0.2,0.223,0.444,0.381,0.384,0.074,0.244,0.388,0.383,0.608,0.72,0.468,0.429,0.073,0.044,0.519,0.294,0.273,0.335,0.218,0.237,0.104,0.27,0.375,0.146,0.229
RCP26,MKCWTRS2BD,42,0.123,0.51,0.699,0.215,0.096,0.11,0.088,0.286,0.315,0.365,0.129,0.254,0.174,0.571,0.255,0.384,0.371,0.167,0.405,0.527,0.395,0.534,0.246,0.174,0.155,0.271,0.587,0.164,0.246,0.211,0.766,0.101,0.434,0.669,0.125,0.163
RCP26,MKCWTRS2BD,43,0.244,0.796,0.859,0.22,0.179,0.072,0.465,0.292,0.127,0.29,0.133,0.193,0.097,0.336,0.174,0.429,0.219,0.125,0.502,0.278,0.226,0.323,0.133,0.174,0.135,0.192,0.547,0.586,0.175,0.202,0.338,0.071,0.214,0.738,0.104,0.271
RCP26,MKCWTRS2BD,44,0.342,0.924,1.206,0.117,0.398,0.231,0.202,0.199,0.142,0.209,0.163,0.501,0.331,0.189,0.28,1.112,0.169,0.186,1.303,0.173,0.269,0.248,0.3,0.164,0.116,0.134,0.32,0.34,0.202,1.232,0.298,0.113,0.16,0.586,0.174,0.148
RCP26,MKCWTRS2BD,45,0.227,0.819,0.781,0.212,0.379,0.36,0.441,0.138,0.091,0.204,0.56,0.221,0.207,0.459,0.425,0.808,0.466,0.192,0.498,1.15,0.403,0.742,0.666,0.162,0.277,0.302,0.34,0.497,0.138,1.59,0.198,0.252,0.124,0.383,0.245,0.19
RCP26,MKCWTRS2BD,46,0.525,0.578,0.583,0.415,0.818,0.367,0.825,0.703,0.132,0.26,1.258,0.175,0.128,0.992,0.434,0.501,0.412,0.333,0.385,1.457,0.322,0.561,0.484,0.145,0.287,0.89,0.314,0.237,0.359,0.792,0.122,0.998,1.036,0.32,0.146,0.215
RCP26,MKCWTRS2BD,47,1.225,0.462,0.419,0.248,0.973,0.306,0.827,1.256,0.133,0.43,0.589,0.158,0.11,1.023,0.705,0.411,0.909,0.326,0.576,1.204,0.392,0.524,0.46,0.157,0.198,0.698,0.576,0.197,0.163,0.408,0.276,0.387,0.793,0.877,0.108,0.172
RCP26,MKCWTRS2BD,48,0.914,0.391,0.631,0.301,0.825,0.363,0.7,1.336,0.394,0.27,0.5,0.208,1.079,0.485,0.544,0.456,0.792,0.346,0.372,1.277,0.456,0.416,0.348,0.15,0.192,0.965,0.495,0.366,0.107,0.324,0.633,0.524,0.638,0.649,0.095,0.182
RCP26,MKCWTRS2BD,49,0.449,0.371,0.892,0.389,0.589,0.375,0.64,0.86,0.63,0.306,0.488,0.181,0.775,0.749,0.469,0.495,0.532,0.268,0.443,1.005,0.454,0.455,0.68,0.133,0.284,0.473,0.485,0.766,0.116,0.368,0.693,0.703,0.599,0.53,0.151,0.181
RCP26,MKCWTRS2BD,50,0.431,0.373,0.635,0.525,0.603,0.293,0.525,1.706,0.639,0.371,0.401,0.318,0.678,0.874,0.547,0.35,0.417,0.499,0.399,0.758,0.434,0.284,0.514,0.321,0.322,0.526,0.587,0.599,0.1,0.842,0.496,0.542,0.683,0.701,0.192,0.328
RCP26,MKCWTRS2BD,51,0.415,0.473,0.449,0.474,0.451,0.217,0.456,0.685,0.331,0.293,0.306,0.366,0.475,0.486,0.691,0.283,0.437,0.528,1.247,0.704,0.298,0.464,0.583,0.591,0.286,0.648,0.557,0.557,0.189,0.676,0.351,0.931,1.124,0.373,0.161,0.268
RCP26,MKCWTRS2BD,52,0.345,0.313,0.44,0.466,0.383,0.237,0.551,0.968,0.603,0.319,0.507,0.249,0.415,0.599,0.557,0.254,0.4,0.323,1.427,0.701,0.241,0.375,0.495,0.595,0.745,0.561,1.162,0.351,0.162,0.659,0.428,0.887,1.012,0.371,0.159,0.401
