,model,scenario,year,catchment,week,value
1734,e_hype,RCP85,2053,ohrid,7,6.779
1735,e_hype,RCP85,2053,ohrid,8,9.1
1736,e_hype,RCP85,2053,ohrid,9,8.652
1737,e_hype,RCP85,2053,ohrid,10,4.539
1738,e_hype,RCP85,2053,ohrid,11,8.489
1739,e_hype,RCP85,2053,ohrid,12,11.196
1740,e_hype,RCP85,2053,ohrid,13,10.67
1741,e_hype,RCP85,2053,ohrid,14,6.943
1742,e_hype,RCP85,2053,ohrid,15,4.884
1743,e_hype,RCP85,2053,ohrid,16,10.286
1744,e_hype,RCP85,2053,ohrid,17,9.736
1745,e_hype,RCP85,2053,ohrid,18,8.01
1746,e_hype,RCP85,2053,ohrid,19,3.525
1747,e_hype,RCP85,2053,ohrid,20,7.194
1748,e_hype,RCP85,2053,ohrid,21,7.074
1749,e_hype,RCP85,2053,ohrid,22,7.107
1750,e_hype,RCP85,2053,ohrid,23,4.972
1751,e_hype,RCP85,2053,ohrid,24,3.408
1752,e_hype,RCP85,2053,ohrid,25,4.253
1753,e_hype,RCP85,2053,ohrid,26,4.379
1754,e_hype,RCP85,2053,ohrid,27,6.198
1755,e_hype,RCP85,2053,ohrid,28,1.9
1756,e_hype,RCP85,2053,ohrid,29,2.101
1757,e_hype,RCP85,2053,ohrid,30,1.823
1758,e_hype,RCP85,2053,ohrid,31,5.406
1759,e_hype,RCP85,2053,ohrid,32,3.011
1760,e_hype,RCP85,2053,ohrid,33,1.046
1761,e_hype,RCP85,2053,ohrid,34,0.737
1762,e_hype,RCP85,2053,ohrid,35,2.519
1763,e_hype,RCP85,2053,ohrid,36,5.442
1764,e_hype,RCP85,2053,ohrid,37,0.929
1765,e_hype,RCP85,2053,ohrid,38,0.415
1766,e_hype,RCP85,2053,ohrid,39,1.131
1767,e_hype,RCP85,2053,ohrid,40,5.9
1768,e_hype,RCP85,2053,ohrid,41,1.554
1769,e_hype,RCP85,2053,ohrid,42,0.571
1770,e_hype,RCP85,2053,ohrid,43,0.524
1771,e_hype,RCP85,2053,ohrid,44,4.311
1772,e_hype,RCP85,2053,ohrid,45,3.836
1773,e_hype,RCP85,2053,ohrid,46,1.124
1774,e_hype,RCP85,2053,ohrid,47,1.415
1775,e_hype,RCP85,2053,ohrid,48,3.468
1776,e_hype,RCP85,2053,ohrid,49,5.458
1777,e_hype,RCP85,2053,ohrid,50,2.113
1778,e_hype,RCP85,2053,ohrid,51,3.372
1779,e_hype,RCP85,2053,ohrid,52,4.062
1780,e_hype,RCP85,2054,ohrid,1,6.42
1781,e_hype,RCP85,2054,ohrid,2,3.224
1782,e_hype,RCP85,2054,ohrid,3,6.018
1783,e_hype,RCP85,2054,ohrid,4,6.617
1784,e_hype,RCP85,2054,ohrid,5,7.221
1785,e_hype,RCP85,2054,ohrid,6,4.35
1786,e_hype,RCP85,2054,ohrid,7,6.779
1787,e_hype,RCP85,2054,ohrid,8,9.1
1788,e_hype,RCP85,2054,ohrid,9,8.652
1789,e_hype,RCP85,2054,ohrid,10,4.539
1790,e_hype,RCP85,2054,ohrid,11,8.489
1791,e_hype,RCP85,2054,ohrid,12,11.196
1792,e_hype,RCP85,2054,ohrid,13,10.67
1793,e_hype,RCP85,2054,ohrid,14,6.943
1794,e_hype,RCP85,2054,ohrid,15,4.884
1795,e_hype,RCP85,2054,ohrid,16,10.286
1796,e_hype,RCP85,2054,ohrid,17,9.736
1797,e_hype,RCP85,2054,ohrid,18,8.01
1798,e_hype,RCP85,2054,ohrid,19,3.525
1799,e_hype,RCP85,2054,ohrid,20,7.194
1800,e_hype,RCP85,2054,ohrid,21,7.074
1801,e_hype,RCP85,2054,ohrid,22,7.107
1802,e_hype,RCP85,2054,ohrid,23,4.972
1803,e_hype,RCP85,2054,ohrid,24,3.408
1804,e_hype,RCP85,2054,ohrid,25,4.253
1805,e_hype,RCP85,2054,ohrid,26,4.379
1806,e_hype,RCP85,2054,ohrid,27,6.198
1807,e_hype,RCP85,2054,ohrid,28,1.9
1808,e_hype,RCP85,2054,ohrid,29,2.101
1809,e_hype,RCP85,2054,ohrid,30,1.823
1810,e_hype,RCP85,2054,ohrid,31,5.406
1811,e_hype,RCP85,2054,ohrid,32,3.011
1812,e_hype,RCP85,2054,ohrid,33,1.046
1813,e_hype,RCP85,2054,ohrid,34,0.737
1814,e_hype,RCP85,2054,ohrid,35,2.519
1815,e_hype,RCP85,2054,ohrid,36,5.442
1816,e_hype,RCP85,2054,ohrid,37,0.929
1817,e_hype,RCP85,2054,ohrid,38,0.415
1818,e_hype,RCP85,2054,ohrid,39,1.131
1819,e_hype,RCP85,2054,ohrid,40,5.9
1820,e_hype,RCP85,2054,ohrid,41,1.554
1821,e_hype,RCP85,2054,ohrid,42,0.571
1822,e_hype,RCP85,2054,ohrid,43,0.524
1823,e_hype,RCP85,2054,ohrid,44,4.311
1824,e_hype,RCP85,2054,ohrid,45,3.836
1825,e_hype,RCP85,2054,ohrid,46,1.124
1826,e_hype,RCP85,2054,ohrid,47,1.415
1827,e_hype,RCP85,2054,ohrid,48,3.468
1828,e_hype,RCP85,2054,ohrid,49,5.458
1829,e_hype,RCP85,2054,ohrid,50,2.113
1830,e_hype,RCP85,2054,ohrid,51,3.372
1831,e_hype,RCP85,2054,ohrid,52,4.062
1832,e_hype,RCP85,2054,ohrid,53,
1833,e_hype,RCP85,2055,ohrid,1,6.42
1834,e_hype,RCP85,2055,ohrid,2,3.224
1835,e_hype,RCP85,2055,ohrid,3,6.018
1836,e_hype,RCP85,2055,ohrid,4,6.617
1837,e_hype,RCP85,2055,ohrid,5,7.221
1838,e_hype,RCP85,2055,ohrid,6,4.35
1839,e_hype,RCP85,2055,ohrid,7,6.779
1840,e_hype,RCP85,2055,ohrid,8,9.1
1841,e_hype,RCP85,2055,ohrid,9,8.652
1842,e_hype,RCP85,2055,ohrid,10,4.539
1843,e_hype,RCP85,2055,ohrid,11,8.489
1844,e_hype,RCP85,2055,ohrid,12,11.196
1845,e_hype,RCP85,2055,ohrid,13,10.67
1846,e_hype,RCP85,2055,ohrid,14,6.943
1847,e_hype,RCP85,2055,ohrid,15,4.884
1848,e_hype,RCP85,2055,ohrid,16,10.286
1849,e_hype,RCP85,2055,ohrid,17,9.736
1850,e_hype,RCP85,2055,ohrid,18,8.01
1851,e_hype,RCP85,2055,ohrid,19,3.525
1852,e_hype,RCP85,2055,ohrid,20,7.194
1853,e_hype,RCP85,2055,ohrid,21,7.074
1854,e_hype,RCP85,2055,ohrid,22,7.107
1855,e_hype,RCP85,2055,ohrid,23,4.972
1856,e_hype,RCP85,2055,ohrid,24,3.408
1857,e_hype,RCP85,2055,ohrid,25,4.253
1858,e_hype,RCP85,2055,ohrid,26,4.379
1859,e_hype,RCP85,2055,ohrid,27,6.198
1860,e_hype,RCP85,2055,ohrid,28,1.9
1861,e_hype,RCP85,2055,ohrid,29,2.101
1862,e_hype,RCP85,2055,ohrid,30,1.823
1863,e_hype,RCP85,2055,ohrid,31,5.406
1864,e_hype,RCP85,2055,ohrid,32,3.011
1865,e_hype,RCP85,2055,ohrid,33,1.046
1866,e_hype,RCP85,2055,ohrid,34,0.737
1867,e_hype,RCP85,2055,ohrid,35,2.519
1868,e_hype,RCP85,2055,ohrid,36,5.442
1869,e_hype,RCP85,2055,ohrid,37,0.929
1870,e_hype,RCP85,2055,ohrid,38,0.415
1871,e_hype,RCP85,2055,ohrid,39,1.131
1872,e_hype,RCP85,2055,ohrid,40,5.9
1873,e_hype,RCP85,2055,ohrid,41,1.554
1874,e_hype,RCP85,2055,ohrid,42,0.571
1875,e_hype,RCP85,2055,ohrid,43,0.524
1876,e_hype,RCP85,2055,ohrid,44,4.311
1877,e_hype,RCP85,2055,ohrid,45,3.836
1878,e_hype,RCP85,2055,ohrid,46,1.124
1879,e_hype,RCP85,2055,ohrid,47,1.415
1880,e_hype,RCP85,2055,ohrid,48,3.468
1881,e_hype,RCP85,2055,ohrid,49,5.458
1882,e_hype,RCP85,2055,ohrid,50,2.113
1883,e_hype,RCP85,2055,ohrid,51,3.372
1884,e_hype,RCP85,2055,ohrid,52,4.062
1885,e_hype,RCP85,2055,ohrid,53,
1886,e_hype,RCP85,2020,BDCT1,1,4.667999999999999
1887,e_hype,RCP85,2020,BDCT1,2,7.770999999999999
1888,e_hype,RCP85,2020,BDCT1,3,5.765
1889,e_hype,RCP85,2020,BDCT1,4,5.515
1890,e_hype,RCP85,2020,BDCT1,5,9.829
1891,e_hype,RCP85,2020,BDCT1,6,11.693
1892,e_hype,RCP85,2020,BDCT1,7,6.758000000000001
1893,e_hype,RCP85,2020,BDCT1,8,1.4779999999999998
1894,e_hype,RCP85,2020,BDCT1,9,1.5500000000000007
1895,e_hype,RCP85,2020,BDCT1,10,8.58
1896,e_hype,RCP85,2020,BDCT1,11,2.5989999999999984
1897,e_hype,RCP85,2020,BDCT1,12,0.019000000000000128
1898,e_hype,RCP85,2020,BDCT1,13,0.019000000000000128
1899,e_hype,RCP85,2020,BDCT1,14,3.194000000000001
1900,e_hype,RCP85,2020,BDCT1,15,5.263999999999999
1901,e_hype,RCP85,2020,BDCT1,16,0.019000000000000128
1902,e_hype,RCP85,2020,BDCT1,17,0.10999999999999943
1903,e_hype,RCP85,2020,BDCT1,18,3.058
1904,e_hype,RCP85,2020,BDCT1,19,5.6899999999999995
1905,e_hype,RCP85,2020,BDCT1,20,0.3929999999999998
1906,e_hype,RCP85,2020,BDCT1,21,2.0459999999999994
1907,e_hype,RCP85,2020,BDCT1,22,0.019000000000000128
1908,e_hype,RCP85,2020,BDCT1,23,0.019000000000000128
1909,e_hype,RCP85,2020,BDCT1,24,0.019000000000000128
1910,e_hype,RCP85,2020,BDCT1,25,0.019000000000000128
1911,e_hype,RCP85,2020,BDCT1,26,0.019000000000000128
1912,e_hype,RCP85,2020,BDCT1,27,0.019000000000000128
1913,e_hype,RCP85,2020,BDCT1,28,0.019000000000000128
1914,e_hype,RCP85,2020,BDCT1,29,0.019000000000000128
1915,e_hype,RCP85,2020,BDCT1,30,0.019000000000000128
1916,e_hype,RCP85,2020,BDCT1,31,0.019000000000000128
1917,e_hype,RCP85,2020,BDCT1,32,0.019000000000000128
1918,e_hype,RCP85,2020,BDCT1,33,0.019000000000000128
1919,e_hype,RCP85,2020,BDCT1,34,0.374
1920,e_hype,RCP85,2020,BDCT1,35,0.019000000000000128
1921,e_hype,RCP85,2020,BDCT1,36,0.019000000000000128
1922,e_hype,RCP85,2020,BDCT1,37,1.9839999999999998
1923,e_hype,RCP85,2020,BDCT1,38,2.283
1924,e_hype,RCP85,2020,BDCT1,39,1.9600000000000002
1925,e_hype,RCP85,2020,BDCT1,40,0.019000000000000128
1926,e_hype,RCP85,2020,BDCT1,41,4.62
1927,e_hype,RCP85,2020,BDCT1,42,10.801
1928,e_hype,RCP85,2020,BDCT1,43,10.768
1929,e_hype,RCP85,2020,BDCT1,44,2.8209999999999997
1930,e_hype,RCP85,2020,BDCT1,45,7.176
1931,e_hype,RCP85,2020,BDCT1,46,14.748999999999999
1932,e_hype,RCP85,2020,BDCT1,47,11.053999999999998
1933,e_hype,RCP85,2020,BDCT1,48,9.586
1934,e_hype,RCP85,2020,BDCT1,49,5.549999999999999
1935,e_hype,RCP85,2020,BDCT1,50,10.585
1936,e_hype,RCP85,2020,BDCT1,51,10.81
1937,e_hype,RCP85,2020,BDCT1,52,15.061
1938,e_hype,RCP85,2020,BDCT1,53,
1939,e_hype,RCP85,2021,BDCT1,1,9.44
1940,e_hype,RCP85,2021,BDCT1,2,12.68
1941,e_hype,RCP85,2021,BDCT1,3,10.878999999999998
1942,e_hype,RCP85,2021,BDCT1,4,10.279999999999998
1943,e_hype,RCP85,2021,BDCT1,5,9.675999999999998
1944,e_hype,RCP85,2021,BDCT1,6,12.546999999999999
1945,e_hype,RCP85,2021,BDCT1,7,10.117999999999999
1946,e_hype,RCP85,2021,BDCT1,8,7.918000000000001
1947,e_hype,RCP85,2021,BDCT1,9,11.812
1948,e_hype,RCP85,2021,BDCT1,10,15.317000000000002
1949,e_hype,RCP85,2021,BDCT1,11,9.884999999999998
1950,e_hype,RCP85,2021,BDCT1,12,5.700999999999999
1951,e_hype,RCP85,2021,BDCT1,13,6.2269999999999985
1952,e_hype,RCP85,2021,BDCT1,14,9.953999999999999
1953,e_hype,RCP85,2021,BDCT1,15,12.012999999999998
1954,e_hype,RCP85,2021,BDCT1,16,16.731
1955,e_hype,RCP85,2021,BDCT1,17,9.931000000000001
1956,e_hype,RCP85,2021,BDCT1,18,6.079000000000001
1957,e_hype,RCP85,2021,BDCT1,19,10.158
1958,e_hype,RCP85,2021,BDCT1,20,3.3649999999999993
1959,e_hype,RCP85,2021,BDCT1,21,0.2190000000000003
1960,e_hype,RCP85,2021,BDCT1,22,0.5539999999999994
1961,e_hype,RCP85,2021,BDCT1,23,1.5109999999999992
1962,e_hype,RCP85,2021,BDCT1,24,4.2379999999999995
1963,e_hype,RCP85,2021,BDCT1,25,3.8819999999999997
1964,e_hype,RCP85,2021,BDCT1,26,0.019000000000000128
1965,e_hype,RCP85,2021,BDCT1,27,0.019000000000000128
1966,e_hype,RCP85,2021,BDCT1,28,2.236
1967,e_hype,RCP85,2021,BDCT1,29,0.5990000000000002
1968,e_hype,RCP85,2021,BDCT1,30,0.33499999999999996
1969,e_hype,RCP85,2021,BDCT1,31,0.019000000000000128
1970,e_hype,RCP85,2021,BDCT1,32,0.019000000000000128
1971,e_hype,RCP85,2021,BDCT1,33,0.946
1972,e_hype,RCP85,2021,BDCT1,34,1.3719999999999999
1973,e_hype,RCP85,2021,BDCT1,35,0.3129999999999997
1974,e_hype,RCP85,2021,BDCT1,36,0.019000000000000128
1975,e_hype,RCP85,2021,BDCT1,37,3.2479999999999993
1976,e_hype,RCP85,2021,BDCT1,38,5.479
1977,e_hype,RCP85,2021,BDCT1,39,4.771
1978,e_hype,RCP85,2021,BDCT1,40,0.36099999999999977
1979,e_hype,RCP85,2021,BDCT1,41,3.252
1980,e_hype,RCP85,2021,BDCT1,42,3.5500000000000007
1981,e_hype,RCP85,2021,BDCT1,43,6.124
1982,e_hype,RCP85,2021,BDCT1,44,2.8710000000000004
1983,e_hype,RCP85,2021,BDCT1,45,5.545999999999999
1984,e_hype,RCP85,2021,BDCT1,46,9.825
1985,e_hype,RCP85,2021,BDCT1,47,9.841999999999999
1986,e_hype,RCP85,2021,BDCT1,48,3.63
1987,e_hype,RCP85,2021,BDCT1,49,3.0
1988,e_hype,RCP85,2021,BDCT1,50,8.694
1989,e_hype,RCP85,2021,BDCT1,51,7.266
1990,e_hype,RCP85,2021,BDCT1,52,7.7459999999999996
1991,e_hype,RCP85,2021,BDCT1,53,
1992,e_hype,RCP85,2022,BDCT1,1,4.971
1993,e_hype,RCP85,2022,BDCT1,2,8.102
1994,e_hype,RCP85,2022,BDCT1,3,27.387
1995,e_hype,RCP85,2022,BDCT1,4,8.262
1996,e_hype,RCP85,2022,BDCT1,5,7.502000000000001
1997,e_hype,RCP85,2022,BDCT1,6,13.572000000000001
1998,e_hype,RCP85,2022,BDCT1,7,10.207999999999998
1999,e_hype,RCP85,2022,BDCT1,8,9.231
2000,e_hype,RCP85,2022,BDCT1,9,12.684
2001,e_hype,RCP85,2022,BDCT1,10,15.289
2002,e_hype,RCP85,2022,BDCT1,11,13.261
2003,e_hype,RCP85,2022,BDCT1,12,4.640000000000001
2004,e_hype,RCP85,2022,BDCT1,13,4.714
2005,e_hype,RCP85,2022,BDCT1,14,8.216000000000001
2006,e_hype,RCP85,2022,BDCT1,15,9.935
2007,e_hype,RCP85,2022,BDCT1,16,9.838
2008,e_hype,RCP85,2022,BDCT1,17,11.309999999999999
2009,e_hype,RCP85,2022,BDCT1,18,6.981
2010,e_hype,RCP85,2022,BDCT1,19,14.057
2011,e_hype,RCP85,2022,BDCT1,20,10.722000000000001
2012,e_hype,RCP85,2022,BDCT1,21,8.526
2013,e_hype,RCP85,2022,BDCT1,22,9.499000000000002
2014,e_hype,RCP85,2022,BDCT1,23,8.104
2015,e_hype,RCP85,2022,BDCT1,24,7.118
2016,e_hype,RCP85,2022,BDCT1,25,5.977
2017,e_hype,RCP85,2022,BDCT1,26,7.039
2018,e_hype,RCP85,2022,BDCT1,27,5.378
2019,e_hype,RCP85,2022,BDCT1,28,5.395
2020,e_hype,RCP85,2022,BDCT1,29,4.269
2021,e_hype,RCP85,2022,BDCT1,30,4.227
2022,e_hype,RCP85,2022,BDCT1,31,0.019000000000000128
2023,e_hype,RCP85,2022,BDCT1,32,0.019000000000000128
2024,e_hype,RCP85,2022,BDCT1,33,2.234
2025,e_hype,RCP85,2022,BDCT1,34,2.435
2026,e_hype,RCP85,2022,BDCT1,35,0.3460000000000001
2027,e_hype,RCP85,2022,BDCT1,36,0.019000000000000128
2028,e_hype,RCP85,2022,BDCT1,37,4.095
2029,e_hype,RCP85,2022,BDCT1,38,6.578
2030,e_hype,RCP85,2022,BDCT1,39,3.6929999999999996
2031,e_hype,RCP85,2022,BDCT1,40,4.199999999999999
2032,e_hype,RCP85,2022,BDCT1,41,12.764
2033,e_hype,RCP85,2022,BDCT1,42,9.466000000000001
2034,e_hype,RCP85,2022,BDCT1,43,7.571000000000001
2035,e_hype,RCP85,2022,BDCT1,44,3.178
2036,e_hype,RCP85,2022,BDCT1,45,5.24
2037,e_hype,RCP85,2022,BDCT1,46,8.965
2038,e_hype,RCP85,2022,BDCT1,47,9.767
2039,e_hype,RCP85,2022,BDCT1,48,8.358
2040,e_hype,RCP85,2022,BDCT1,49,5.0009999999999994
2041,e_hype,RCP85,2022,BDCT1,50,9.061
2042,e_hype,RCP85,2022,BDCT1,51,8.164
2043,e_hype,RCP85,2022,BDCT1,52,6.219
2044,e_hype,RCP85,2023,BDCT1,1,1.2940000000000005
2045,e_hype,RCP85,2023,BDCT1,2,6.363999999999999
2046,e_hype,RCP85,2023,BDCT1,3,6.599000000000001
2047,e_hype,RCP85,2023,BDCT1,4,5.794
2048,e_hype,RCP85,2023,BDCT1,5,3.6430000000000007
2049,e_hype,RCP85,2023,BDCT1,6,9.07
2050,e_hype,RCP85,2023,BDCT1,7,6.149000000000001
2051,e_hype,RCP85,2023,BDCT1,8,5.08
2052,e_hype,RCP85,2023,BDCT1,9,11.804
2053,e_hype,RCP85,2023,BDCT1,10,14.269
2054,e_hype,RCP85,2023,BDCT1,11,12.594999999999999
2055,e_hype,RCP85,2023,BDCT1,12,7.442000000000002
2056,e_hype,RCP85,2023,BDCT1,13,9.095999999999998
2057,e_hype,RCP85,2023,BDCT1,14,8.629
2058,e_hype,RCP85,2023,BDCT1,15,8.815999999999999
2059,e_hype,RCP85,2023,BDCT1,16,4.052
2060,e_hype,RCP85,2023,BDCT1,17,4.548
2061,e_hype,RCP85,2023,BDCT1,18,5.978
2062,e_hype,RCP85,2023,BDCT1,19,10.032
2063,e_hype,RCP85,2023,BDCT1,20,4.7090000000000005
2064,e_hype,RCP85,2023,BDCT1,21,2.6400000000000006
2065,e_hype,RCP85,2023,BDCT1,22,1.8410000000000002
2066,e_hype,RCP85,2023,BDCT1,23,2.1519999999999992
2067,e_hype,RCP85,2023,BDCT1,24,1.1060000000000003
2068,e_hype,RCP85,2023,BDCT1,25,2.415
2069,e_hype,RCP85,2023,BDCT1,26,0.7210000000000001
2070,e_hype,RCP85,2023,BDCT1,27,0.019000000000000128
2071,e_hype,RCP85,2023,BDCT1,28,1.44
2072,e_hype,RCP85,2023,BDCT1,29,1.2690000000000001
2073,e_hype,RCP85,2023,BDCT1,30,0.347
2074,e_hype,RCP85,2023,BDCT1,31,0.019000000000000128
2075,e_hype,RCP85,2023,BDCT1,32,0.019000000000000128
2076,e_hype,RCP85,2023,BDCT1,33,2.6399999999999997
2077,e_hype,RCP85,2023,BDCT1,34,1.7849999999999997
2078,e_hype,RCP85,2023,BDCT1,35,2.245
2079,e_hype,RCP85,2023,BDCT1,36,4.022
2080,e_hype,RCP85,2023,BDCT1,37,8.682
2081,e_hype,RCP85,2023,BDCT1,38,8.755
2082,e_hype,RCP85,2023,BDCT1,39,6.49
2083,e_hype,RCP85,2023,BDCT1,40,4.708
2084,e_hype,RCP85,2023,BDCT1,41,12.211
2085,e_hype,RCP85,2023,BDCT1,42,14.261000000000001
2086,e_hype,RCP85,2023,BDCT1,43,12.597999999999999
2087,e_hype,RCP85,2023,BDCT1,44,9.317
2088,e_hype,RCP85,2023,BDCT1,45,12.572999999999999
2089,e_hype,RCP85,2023,BDCT1,46,25.16
2090,e_hype,RCP85,2023,BDCT1,47,14.802
2091,e_hype,RCP85,2023,BDCT1,48,8.683
2092,e_hype,RCP85,2023,BDCT1,49,8.937
2093,e_hype,RCP85,2023,BDCT1,50,12.665000000000001
2094,e_hype,RCP85,2023,BDCT1,51,11.64
2095,e_hype,RCP85,2023,BDCT1,52,8.672
2096,e_hype,RCP85,2024,BDCT1,1,5.096
2097,e_hype,RCP85,2024,BDCT1,2,8.799999999999999
2098,e_hype,RCP85,2024,BDCT1,3,7.842
2099,e_hype,RCP85,2024,BDCT1,4,8.695
2100,e_hype,RCP85,2024,BDCT1,5,8.132
2101,e_hype,RCP85,2024,BDCT1,6,10.922
2102,e_hype,RCP85,2024,BDCT1,7,7.709
2103,e_hype,RCP85,2024,BDCT1,8,10.06
2104,e_hype,RCP85,2024,BDCT1,9,6.982000000000001
2105,e_hype,RCP85,2024,BDCT1,10,10.17
2106,e_hype,RCP85,2024,BDCT1,11,5.7109999999999985
2107,e_hype,RCP85,2024,BDCT1,12,0.7439999999999998
2108,e_hype,RCP85,2024,BDCT1,13,0.15199999999999925
2109,e_hype,RCP85,2024,BDCT1,14,6.640000000000001
2110,e_hype,RCP85,2024,BDCT1,15,7.241999999999999
2111,e_hype,RCP85,2024,BDCT1,16,2.0380000000000003
2112,e_hype,RCP85,2024,BDCT1,17,1.0649999999999995
2113,e_hype,RCP85,2024,BDCT1,18,2.8290000000000006
2114,e_hype,RCP85,2024,BDCT1,19,8.301
2115,e_hype,RCP85,2024,BDCT1,20,3.9959999999999996
2116,e_hype,RCP85,2024,BDCT1,21,4.218
2117,e_hype,RCP85,2024,BDCT1,22,3.2250000000000005
2118,e_hype,RCP85,2024,BDCT1,23,2.5439999999999996
2119,e_hype,RCP85,2024,BDCT1,24,4.7780000000000005
2120,e_hype,RCP85,2024,BDCT1,25,0.019000000000000128
2121,e_hype,RCP85,2024,BDCT1,26,0.019000000000000128
2122,e_hype,RCP85,2024,BDCT1,27,0.019000000000000128
2123,e_hype,RCP85,2024,BDCT1,28,0.22100000000000009
2124,e_hype,RCP85,2024,BDCT1,29,0.019000000000000128
2125,e_hype,RCP85,2024,BDCT1,30,0.019000000000000128
2126,e_hype,RCP85,2024,BDCT1,31,0.019000000000000128
2127,e_hype,RCP85,2024,BDCT1,32,0.11099999999999977
2128,e_hype,RCP85,2024,BDCT1,33,2.154
2129,e_hype,RCP85,2024,BDCT1,34,2.1029999999999998
2130,e_hype,RCP85,2024,BDCT1,35,4.35
2131,e_hype,RCP85,2024,BDCT1,36,1.7409999999999997
2132,e_hype,RCP85,2024,BDCT1,37,4.433
2133,e_hype,RCP85,2024,BDCT1,38,3.0949999999999998
2134,e_hype,RCP85,2024,BDCT1,39,1.6780000000000002
2135,e_hype,RCP85,2024,BDCT1,40,2.3729999999999993
2136,e_hype,RCP85,2024,BDCT1,41,6.792
2137,e_hype,RCP85,2024,BDCT1,42,9.262
2138,e_hype,RCP85,2024,BDCT1,43,8.937999999999999
2139,e_hype,RCP85,2024,BDCT1,44,5.231999999999999
2140,e_hype,RCP85,2024,BDCT1,45,5.959999999999999
2141,e_hype,RCP85,2024,BDCT1,46,10.812999999999999
2142,e_hype,RCP85,2024,BDCT1,47,11.126999999999999
2143,e_hype,RCP85,2024,BDCT1,48,10.048
2144,e_hype,RCP85,2024,BDCT1,49,5.600999999999999
2145,e_hype,RCP85,2024,BDCT1,50,9.005
2146,e_hype,RCP85,2024,BDCT1,51,10.562
2147,e_hype,RCP85,2024,BDCT1,52,8.085
2148,e_hype,RCP85,2025,BDCT1,1,2.917
2149,e_hype,RCP85,2025,BDCT1,2,7.036
2150,e_hype,RCP85,2025,BDCT1,3,5.708000000000001
2151,e_hype,RCP85,2025,BDCT1,4,5.640999999999999
2152,e_hype,RCP85,2025,BDCT1,5,5.971
2153,e_hype,RCP85,2025,BDCT1,6,12.453000000000001
2154,e_hype,RCP85,2025,BDCT1,7,7.4239999999999995
2155,e_hype,RCP85,2025,BDCT1,8,2.530000000000001
2156,e_hype,RCP85,2025,BDCT1,9,3.546000000000001
2157,e_hype,RCP85,2025,BDCT1,10,6.785
2158,e_hype,RCP85,2025,BDCT1,11,3.565999999999999
2159,e_hype,RCP85,2025,BDCT1,12,2.176
2160,e_hype,RCP85,2025,BDCT1,13,4.904
2161,e_hype,RCP85,2025,BDCT1,14,4.703000000000001
2162,e_hype,RCP85,2025,BDCT1,15,10.129
2163,e_hype,RCP85,2025,BDCT1,16,2.761000000000001
2164,e_hype,RCP85,2025,BDCT1,17,1.2479999999999993
2165,e_hype,RCP85,2025,BDCT1,18,2.466000000000001
2166,e_hype,RCP85,2025,BDCT1,19,5.879
2167,e_hype,RCP85,2025,BDCT1,20,2.1109999999999998
2168,e_hype,RCP85,2025,BDCT1,21,2.1560000000000006
2169,e_hype,RCP85,2025,BDCT1,22,0.019000000000000128
2170,e_hype,RCP85,2025,BDCT1,23,1.4709999999999992
2171,e_hype,RCP85,2025,BDCT1,24,3.1940000000000004
2172,e_hype,RCP85,2025,BDCT1,25,1.976
2173,e_hype,RCP85,2025,BDCT1,26,0.019000000000000128
2174,e_hype,RCP85,2025,BDCT1,27,0.019000000000000128
2175,e_hype,RCP85,2025,BDCT1,28,0.6600000000000001
2176,e_hype,RCP85,2025,BDCT1,29,0.7469999999999999
2177,e_hype,RCP85,2025,BDCT1,30,0.06299999999999994
2178,e_hype,RCP85,2025,BDCT1,31,0.019000000000000128
2179,e_hype,RCP85,2025,BDCT1,32,0.019000000000000128
2180,e_hype,RCP85,2025,BDCT1,33,0.7189999999999999
2181,e_hype,RCP85,2025,BDCT1,34,1.634
2182,e_hype,RCP85,2025,BDCT1,35,1.609
2183,e_hype,RCP85,2025,BDCT1,36,0.1819999999999995
2184,e_hype,RCP85,2025,BDCT1,37,5.109999999999999
2185,e_hype,RCP85,2025,BDCT1,38,3.397
2186,e_hype,RCP85,2025,BDCT1,39,2.458
2187,e_hype,RCP85,2025,BDCT1,40,0.019000000000000128
2188,e_hype,RCP85,2025,BDCT1,41,3.4269999999999996
2189,e_hype,RCP85,2025,BDCT1,42,5.682
2190,e_hype,RCP85,2025,BDCT1,43,5.502
2191,e_hype,RCP85,2025,BDCT1,44,1.7009999999999996
2192,e_hype,RCP85,2025,BDCT1,45,3.8940000000000006
2193,e_hype,RCP85,2025,BDCT1,46,8.033999999999999
2194,e_hype,RCP85,2025,BDCT1,47,6.457
2195,e_hype,RCP85,2025,BDCT1,48,7.507
2196,e_hype,RCP85,2025,BDCT1,49,3.551
2197,e_hype,RCP85,2025,BDCT1,50,6.515000000000001
2198,e_hype,RCP85,2025,BDCT1,51,7.564
2199,e_hype,RCP85,2025,BDCT1,52,4.986
2200,e_hype,RCP85,2026,BDCT1,1,2.439
2201,e_hype,RCP85,2026,BDCT1,2,5.866
2202,e_hype,RCP85,2026,BDCT1,3,3.4010000000000007
2203,e_hype,RCP85,2026,BDCT1,4,1.024
2204,e_hype,RCP85,2026,BDCT1,5,4.507
2205,e_hype,RCP85,2026,BDCT1,6,11.725
2206,e_hype,RCP85,2026,BDCT1,7,9.268999999999998
2207,e_hype,RCP85,2026,BDCT1,8,7.796999999999999
2208,e_hype,RCP85,2026,BDCT1,9,7.968999999999999
