,Date,year,catchment,REF,RCP26,RCP45,RCP85,RCP26-REF,RCP45-REF,RCP85-REF,RCP26-REF%,RCP45-REF%,RCP85-REF%
1802,1985-12-08,1985,koman,458.4722900390625,108.5265,158.5232,143.83050000000003,-349.9457900390625,-299.9490900390625,-314.64179003906247,-76.32866754264398,-65.42360281218008,-68.62831121424034
1803,1985-12-09,1985,koman,415.7598876953125,115.1505,157.559,145.5325,-300.60938769531253,-258.20088769531253,-270.2273876953125,-72.3036051798274,-62.103366711637584,-64.99602190900802
1804,1985-12-10,1985,koman,379.6983947753906,118.64,155.62,145.619,-261.05839477539064,-224.07839477539062,-234.07939477539063,-68.7541475991277,-59.01483858206551,-61.648771234300206
1805,1985-12-11,1985,koman,352.31329345703125,142.20850000000002,161.83159999999998,155.74275,-210.10479345703123,-190.48169345703127,-196.57054345703125,-59.635783650228916,-54.06599665540658,-55.794245379788755
1806,1985-12-12,1985,koman,329.4808044433594,141.35500000000002,163.9136,160.17975,-188.12580444335936,-165.56720444335937,-169.30105444335936,-57.09765239926134,-50.25094093814555,-51.384193604050665
1807,1985-12-13,1985,koman,311.064697265625,138.28199999999998,161.53400000000002,158.08325,-172.78269726562502,-149.53069726562498,-152.981447265625,-55.545582248467774,-48.07060993422131,-49.17994507586015
1808,1985-12-14,1985,koman,297.65740966796875,136.066,160.6552,156.87225,-161.59140966796875,-137.00220966796874,-140.78515966796874,-54.28771615268067,-46.02680975447315,-47.297717138979316
1809,1985-12-15,1985,koman,284.13690185546875,131.8765,159.32260000000002,154.30700000000002,-152.26040185546876,-124.81430185546873,-129.82990185546873,-53.5869860131433,-43.92752262744025,-45.69272805033575
1810,1985-12-16,1985,koman,270.1044006347656,131.661,167.905,163.8215,-138.44340063476562,-102.19940063476562,-106.28290063476564,-51.25551464893324,-37.836999469312374,-39.34882230167033
1811,1985-12-17,1985,koman,256.7755126953125,133.077,179.0386,176.651,-123.6985126953125,-77.7369126953125,-80.12451269531249,-48.17379640171999,-30.274270267957526,-31.204109712123334
1812,1985-12-18,1985,koman,244.17709350585932,139.059,188.7042,187.61425,-105.11809350585932,-55.47289350585933,-56.56284350585932,-43.04994051513554,-22.718303633394747,-23.164680475853903
1813,1985-12-19,1985,koman,232.1974029541016,140.84449999999998,197.8246,196.845,-91.35290295410161,-34.37280295410159,-35.35240295410159,-39.342775497002144,-14.803267614882001,-15.225150025080037
1814,1985-12-20,1985,koman,220.9058074951172,143.5885,205.3192,202.40325,-77.31730749511718,-15.586607495117192,-18.502557495117173,-35.00012442942504,-7.0557708155598,-8.375767801182024
1815,1985-12-21,1985,koman,210.09719848632807,149.9145,212.40500000000003,206.2675,-60.182698486328064,2.3078015136719614,-3.8296984863280557,-28.64516943582397,1.0984446866968292,-1.82282225270951
1816,1985-12-22,1985,koman,199.87869262695312,147.9995,213.0994,201.58975,-51.87919262695311,13.220707373046878,1.7110573730468843,-25.95533918354104,6.6143655430654436,0.8560479111399554
1817,1985-12-23,1985,koman,190.3242034912109,144.152,216.249,202.21725,-46.17220349121092,25.924796508789086,11.893046508789098,-24.259764467288647,13.621387103288878,6.248835560916095
1818,1985-12-24,1985,koman,181.4122009277344,140.48250000000002,215.9324,200.3185,-40.92970092773439,34.5201990722656,18.906299072265597,-22.561713445083413,19.02859834990742,10.421735128938172
1819,1985-12-25,1985,koman,173.04080200195312,137.8255,217.0884,202.1895,-35.21530200195312,44.04759799804688,29.148697998046885,-20.350866150953024,25.455035742119197,16.84498549522319
1820,1985-12-26,1985,koman,186.5664978027344,135.99450000000002,215.3748,201.704,-50.57199780273439,28.80830219726559,15.137502197265604,-27.106687641318413,15.441305130638177,8.113730158171915
1821,1985-12-27,1985,koman,220.98150634765625,139.135,215.0634,203.12925,-81.84650634765626,-5.9181063476562485,-17.852256347656237,-37.03771763547141,-2.6781002833538774,-8.078620081252595
1822,1985-12-28,1985,koman,215.4145965576172,167.5405,224.4812,216.2255,-47.87409655761718,9.066603442382814,0.8109034423828234,-22.22416554990146,4.208908582458923,0.37643848436516236
1823,1985-12-29,1985,koman,243.51150512695312,160.3485,220.7824,211.20225,-83.16300512695312,-22.72910512695313,-32.30925512695313,-34.151571230113596,-9.333893737424628,-13.268061034778999
1824,1985-12-30,1985,koman,292.1966857910156,153.00650000000002,218.80900000000003,207.1,-139.1901857910156,-73.3876857910156,-85.09668579101563,-47.63578526368604,-25.11585153416278,-29.123083843558145
1825,1985-12-31,1985,koman,346.73651123046875,169.938,224.6668,213.65975,-176.79851123046876,-122.06971123046876,-133.07676123046875,-50.98929749366785,-35.20532371894677,-38.3797947202668
1826,1986-01-01,1986,koman,356.8807983398437,187.7835,229.5338,218.99775,-169.0972983398437,-127.34699833984368,-137.8830483398437,-47.38201077963822,-35.68334271057534,-38.6356029747902
1827,1986-01-02,1986,koman,374.8475036621094,196.303,231.17980000000003,219.27225,-178.54450366210938,-143.66770366210935,-155.57525366210936,-47.63123721454762,-38.326973571528065,-41.50361204015011
1828,1986-01-03,1986,koman,398.50201416015625,198.89,229.8826,216.28225,-199.61201416015626,-168.61941416015625,-182.21976416015625,-50.09059103022076,-42.313315408335384,-45.72618398032059
1829,1986-01-04,1986,koman,561.293701171875,196.361,227.1508,211.375,-364.932701171875,-334.142901171875,-349.918701171875,-65.01635425624136,-59.53084819484842,-62.34146231131954
1830,1986-01-05,1986,koman,598.0267944335938,191.719,224.5042,206.02325,-406.30779443359376,-373.5225944335938,-392.0035444335938,-67.94140299656944,-62.459173721031426,-65.54949512000883
1831,1986-01-06,1986,koman,637.6693725585938,184.6965,221.9248,199.70525,-452.97287255859374,-415.74457255859375,-437.9641225585938,-71.03569530728421,-65.19751307647948,-68.68200691548039
1832,1986-01-07,1986,koman,663.9072875976562,177.51000000000002,217.9868,193.72825,-486.39728759765626,-445.92048759765623,-470.17903759765625,-73.26283303165437,-67.16607814491935,-70.81998441363638
1833,1986-01-08,1986,koman,668.6771850585938,172.6945,214.158,189.02325,-495.98268505859374,-454.51918505859373,-479.6539350585938,-74.17371134251165,-67.97288665064382,-71.73176321494556
1834,1986-01-09,1986,koman,649.9107055664062,176.02599999999998,213.298,188.047,-473.8847055664063,-436.61270556640625,-461.8637055664062,-72.91535614164243,-67.18041445184261,-71.0657174301946
1835,1986-01-10,1986,koman,612.7385864257812,174.413,212.6342,184.53325,-438.32558642578124,-400.1043864257813,-428.20533642578124,-71.5354959090493,-65.29772978060106,-69.88385355712344
1836,1986-01-11,1986,koman,565.2902221679688,153.145,203.6322,170.924,-412.14522216796877,-361.65802216796874,-394.3662221679688,-72.90860623545423,-63.977406292463115,-69.76349611276098
1837,1986-01-12,1986,koman,517.755615234375,155.52249999999998,202.9488,169.0125,-362.233115234375,-314.806815234375,-348.743115234375,-69.9621799505547,-60.80220203732022,-67.35670362097527
1838,1986-01-13,1986,koman,468.4330139160156,145.1515,195.5076,160.743,-323.2815139160156,-272.9254139160156,-307.69001391601563,-69.01339237673288,-58.263488227357904,-65.68495489755996
1839,1986-01-14,1986,koman,423.6272888183594,141.022,189.0208,155.7405,-282.6052888183594,-234.60648881835937,-267.8867888183594,-66.71083196897955,-55.38040041583645,-63.23643350870686
1840,1986-01-15,1986,koman,389.1557922363281,135.945,181.2744,150.46225,-253.21079223632813,-207.8813922363281,-238.6935422363281,-65.06668981623618,-53.41855277078468,-61.336242964456076
1841,1986-01-16,1986,koman,362.8709106445313,129.816,174.0508,146.16975000000002,-233.0549106445313,-188.8201106445313,-216.70116064453129,-64.22529439755289,-52.03506401467922,-59.71852642021558
1842,1986-01-17,1986,koman,343.5132141113281,126.432,167.3426,142.43900000000002,-217.0812141113281,-176.17061411132812,-201.0742141113281,-63.19442897500151,-51.28495990091185,-58.53463734474057
1843,1986-01-18,1986,koman,329.3353881835937,141.97899999999998,168.111,147.70350000000002,-187.3563881835937,-161.2243881835937,-181.63188818359367,-56.889236597662155,-48.95446829227972,-55.15103894098979
1844,1986-01-19,1986,koman,315.622314453125,147.2215,165.56059999999997,148.2325,-168.400814453125,-150.06171445312503,-167.389814453125,-53.35516747125788,-47.54471011124013,-53.03484791408343
1845,1986-01-20,1986,koman,301.2327880859375,147.9915,162.5942,147.75074999999998,-153.2412880859375,-138.6385880859375,-153.48203808593752,-50.871383908653364,-46.02373764385364,-50.95130548741966
1846,1986-01-21,1986,koman,286.5640869140625,150.07999999999998,161.2456,148.77675,-136.48408691406252,-125.3184869140625,-137.7873369140625,-47.62777094081319,-43.731399933462065,-48.082555772378925
1847,1986-01-22,1986,koman,276.8493957519531,147.7335,158.71859999999998,147.86124999999998,-129.11589575195313,-118.13079575195314,-128.98814575195314,-46.63759348336676,-42.66969607468242,-46.59144926128781
1848,1986-01-23,1986,koman,315.87799072265625,146.958,156.5878,147.0835,-168.91999072265625,-159.29019072265626,-168.79449072265626,-53.47634076568808,-50.42775862865181,-53.43661023564613
1849,1986-01-24,1986,koman,474.460205078125,146.211,155.54620000000003,146.43150000000003,-328.249205078125,-318.914005078125,-328.028705078125,-69.18371689867546,-67.21617570131353,-69.13724303266098
1850,1986-01-25,1986,koman,557.17822265625,145.6105,156.4242,146.133,-411.56772265625,-400.75402265624996,-411.04522265624996,-73.86644091977836,-71.92564360210007,-73.7726648210807
1851,1986-01-26,1986,koman,649.9603881835938,145.158,157.48839999999998,145.71024999999997,-504.80238818359373,-492.4719881835938,-504.2501381835938,-77.66663897692834,-75.7695387498731,-77.58167226048839
1852,1986-01-27,1986,koman,698.9345092773438,144.78300000000002,158.1988,145.30375,-554.1515092773437,-540.7357092773437,-553.6307592773437,-79.28518365051156,-77.36571911958275,-79.21067738517657
1853,1986-01-28,1986,koman,690.10302734375,127.24,151.7376,136.321,-562.86302734375,-538.3654273437501,-553.78202734375,-81.56217333377673,-78.01232656752029,-80.24628285942924
1854,1986-01-29,1986,koman,648.5020751953125,144.459,159.333,144.74125,-504.0430751953125,-489.16907519531253,-503.76082519531246,-77.7242038961105,-75.43061061878439,-77.68068051957927
1855,1986-01-30,1986,koman,593.4221801757812,146.06900000000002,160.9744,145.877,-447.35318017578123,-432.44778017578125,-447.54518017578124,-75.38531506241779,-72.87354511212966,-75.41766976812548
1856,1986-01-31,1986,koman,537.9409790039062,145.662,162.0706,146.6165,-392.2789790039062,-375.87037900390624,-391.3244790039063,-72.92230826702973,-69.87204798933469,-72.74487244465246
1857,1986-02-01,1986,koman,555.4609985351562,145.1535,162.08919999999998,147.189,-410.30749853515624,-393.37179853515624,-408.2719985351563,-73.86792225146425,-70.81897731299652,-73.50146988030446
1858,1986-02-02,1986,koman,544.1934204101562,147.751,163.8774,151.08825,-396.4424204101563,-380.3160204101563,-393.10517041015623,-72.84954311122677,-69.88618497509833,-72.23629607904384
1859,1986-02-03,1986,koman,558.130126953125,148.9995,161.79899999999998,150.74824999999998,-409.130626953125,-396.331126953125,-407.381876953125,-73.303806262278,-71.01052385699495,-72.99048327261131
1860,1986-02-04,1986,koman,564.39697265625,147.50850000000003,159.83020000000002,150.1365,-416.88847265625,-404.56677265625,-414.26047265625,-73.86440623418419,-71.68124427603092,-73.39877652188582
1861,1986-02-05,1986,koman,550.6707763671875,147.5475,157.46419999999998,149.38524999999998,-403.1232763671875,-393.2065763671875,-401.2855263671875,-73.20585977462235,-71.4050197036418,-72.87213042509634
1862,1986-02-06,1986,koman,523.0573120117188,148.635,156.1334,149.4775,-374.42231201171876,-366.92391201171876,-373.5798120117188,-71.58341990701969,-70.14984851287159,-71.42234769167112
1863,1986-02-07,1986,koman,487.79010009765625,150.29500000000002,155.5516,150.16025000000002,-337.49510009765623,-332.23850009765624,-337.62985009765623,-69.18859157455005,-68.11095592779387,-69.21621616143138
