scenario,catchment,week,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055
RCP85,ALCWTCT2DD,14,0.427,0.471,0.618,0.528,0.952,0.445,0.522,0.931,0.49,0.577,0.6,0.513,0.626,0.665,0.512,0.645,0.622,0.708,0.388,0.456,0.671,0.509,0.554,0.259,0.318,0.4,0.98,0.456,0.867,0.6,0.69,0.56,0.444,0.681,0.423,0.751
RCP85,ALCWTCT2DD,15,0.426,0.578,0.839,0.738,0.817,0.628,0.538,0.754,0.522,0.453,0.567,0.946,0.54,0.729,0.341,0.478,0.406,0.682,0.421,0.628,0.764,0.412,0.602,0.502,0.335,0.372,0.557,0.449,0.547,0.71,0.655,0.585,0.558,0.524,0.425,0.781
RCP85,ALCWTCT2DD,16,0.326,0.687,0.813,0.791,0.667,0.602,0.464,0.522,0.381,0.455,0.634,1.038,0.478,0.852,0.578,0.617,0.488,0.517,0.248,0.794,0.83,0.472,0.599,0.557,0.422,0.527,0.768,0.485,0.772,0.546,0.396,0.578,0.561,0.453,0.473,0.881
RCP85,ALCWTCT2DD,17,0.422,0.49,0.719,0.662,0.673,0.571,0.468,0.447,0.289,0.585,0.738,0.889,0.509,0.707,0.533,0.659,0.461,0.279,0.339,0.713,0.774,0.491,0.465,0.63,0.63,0.525,0.717,0.553,0.669,0.488,0.437,0.46,0.514,0.454,0.357,0.594
RCP85,ALCWTCT2DD,18,0.381,0.494,0.697,0.534,0.569,0.587,0.42,0.526,0.288,0.866,0.889,0.545,0.586,0.582,0.464,0.646,0.387,0.441,0.342,0.711,0.78,0.51,0.493,0.554,0.45,0.402,0.574,0.573,0.671,0.379,0.239,0.286,0.471,0.23,0.223,0.413
RCP85,ALCWTCT2DD,19,0.418,0.497,0.569,0.363,0.485,0.62,0.44,0.516,0.199,0.785,0.824,0.495,0.596,0.466,0.537,0.631,0.166,0.758,0.25,0.546,0.79,0.678,0.286,0.32,0.263,0.283,0.469,0.459,0.744,0.274,0.181,0.276,0.518,0.18,0.397,0.2
RCP85,ALCWTCT2DD,20,0.453,0.446,0.737,0.273,0.385,0.581,0.44,0.456,0.304,0.631,0.848,0.474,0.704,0.499,0.324,0.567,0.18,0.527,0.171,0.452,0.612,0.425,0.225,0.203,0.341,0.297,0.302,0.372,0.635,0.133,0.229,0.288,0.417,0.141,0.383,0.131
RCP85,ALCWTCT2DD,21,0.341,0.299,0.53,0.217,0.295,0.611,0.31,0.385,0.251,0.419,0.489,0.387,0.517,0.552,0.152,0.516,0.177,0.431,0.166,0.21,0.399,0.388,0.146,0.231,0.315,0.734,0.162,0.306,0.45,0.154,0.178,0.325,0.329,0.105,0.545,0.1
RCP85,ALCWTCT2DD,22,0.368,0.275,0.507,0.253,0.175,0.394,0.295,0.29,0.141,0.221,0.365,0.409,0.257,0.447,0.266,0.36,0.168,0.413,0.325,0.084,0.162,0.32,0.059,0.198,0.659,0.437,0.075,0.237,0.401,0.086,0.301,0.314,0.189,0.164,0.33,0.099
RCP85,ALCWTCT2DD,23,0.251,0.102,0.365,0.177,0.119,0.164,0.204,0.206,0.527,0.374,0.308,0.314,0.228,0.33,0.137,0.181,0.203,0.199,0.204,0.066,0.079,0.279,0.057,0.287,0.397,0.481,0.073,0.099,0.411,0.193,0.242,0.188,0.06,0.209,0.181,0.112
RCP85,ALCWTCT2DD,24,0.22,0.149,0.218,0.189,0.113,0.259,0.154,0.358,0.389,0.185,0.449,0.42,0.405,0.252,0.145,0.117,0.19,0.266,0.12,0.142,0.172,0.237,0.026,0.2,0.253,0.383,0.053,0.16,0.194,0.17,0.117,0.098,0.065,0.114,0.083,0.158
RCP85,ALCWTCT2DD,25,0.075,0.149,0.176,0.302,0.071,0.116,0.071,0.167,0.172,0.085,0.558,0.132,0.345,0.129,0.224,0.235,0.194,0.284,0.104,0.078,0.099,0.111,0.005,0.205,0.163,0.232,0.12,0.234,0.192,0.127,0.048,0.067,0.019,0.078,0.102,0.16
RCP85,ALCWTCT2DD,26,0.076,0.058,0.146,0.222,0.06,0.066,0.026,0.203,0.099,0.041,0.19,0.083,0.116,0.31,0.11,0.218,0.073,0.146,0.061,0.028,0.157,0.117,0.006,0.129,0.077,0.309,0.066,0.323,0.251,0.052,0.099,0.042,0.033,0.054,0.087,0.097
RCP85,ALCWTCT2DD,27,0.097,0.137,0.101,0.152,0.016,0.06,0.017,0.118,0.038,0.041,0.082,0.037,0.051,0.188,0.092,0.085,0.042,0.094,0.016,0.034,0.06,0.137,0.004,0.111,0.057,0.119,0.054,0.45,0.071,0.017,0.323,0.024,0.021,0.022,0.039,0.072
RCP85,ALCWTCT2DD,28,0.077,0.224,0.085,0.091,0.033,0.077,0.007,0.074,0.016,0.091,0.05,0.021,0.077,0.101,0.062,0.078,0.089,0.135,0.004,0.016,0.018,0.04,0.001,0.065,0.061,0.071,0.058,0.174,0.018,0.002,0.156,0.023,0.027,0.008,0.01,0.049
RCP85,ALCWTCT2DD,29,0.066,0.142,0.08,0.157,0.031,0.072,0.007,0.119,0.057,0.134,0.104,0.005,0.025,0.139,0.026,0.061,0.047,0.142,0.002,0.01,0.006,0.035,0.014,0.025,0.086,0.035,0.145,0.044,0.067,0.004,0.08,0.007,0.017,0.001,0.12,0.009
RCP85,ALCWTCT2DD,30,0.068,0.147,0.142,0.064,0.006,0.04,0.082,0.222,0.04,0.093,0.043,0.038,0.006,0.114,0.002,0.024,0.025,0.072,0.033,0.028,0.019,0.016,0.009,0.028,0.108,0.01,0.035,0.007,0.016,0.016,0.083,0.008,0.064,0.002,0.043,0.021
RCP85,ALCWTCT2DD,31,0.026,0.162,0.181,0.01,0.04,0.031,0.07,0.14,0.083,0.046,0.085,0.012,0.055,0.05,0.001,0.034,0.01,0.044,0.071,0.013,0.008,0.025,0.004,0.016,0.222,0.014,0.004,0.033,0.007,0.068,0.125,0.022,0.097,0.005,0.019,0.039
RCP85,ALCWTCT2DD,32,0.003,0.174,0.131,0.005,0.191,0.019,0.106,0.225,0.12,0.124,0.112,0.005,0.096,0.086,0.001,0.045,0.021,0.085,0.055,0.056,0.002,0.067,0.005,0.002,0.07,0.122,0.01,0.071,0.014,0.114,0.141,0.046,0.213,0.056,0.052,0.082
RCP85,ALCWTCT2DD,33,0.002,0.122,0.113,0.201,0.168,0.025,0.358,0.092,0.251,0.136,0.085,0.068,0.062,0.135,0.003,0.073,0.027,0.051,0.063,0.032,0.002,0.11,0.021,0.03,0.072,0.22,0.004,0.022,0.119,0.133,0.143,0.045,0.22,0.054,0.072,0.038
RCP85,ALCWTCT2DD,34,0.002,0.04,0.13,0.127,0.14,0.084,0.149,0.079,0.15,0.111,0.036,0.152,0.043,0.082,0.028,0.16,0.08,0.056,0.134,0.204,0.006,0.051,0.057,0.037,0.03,0.387,0.021,0.082,0.325,0.152,0.156,0.072,0.124,0.043,0.275,0.019
RCP85,ALCWTCT2DD,35,0.022,0.021,0.071,0.3,0.453,0.087,0.175,0.056,0.079,0.146,0.02,0.206,0.227,0.117,0.091,0.122,0.576,0.055,0.206,0.142,0.03,0.008,0.132,0.036,0.009,0.409,0.066,0.219,0.265,0.059,0.081,0.168,0.126,0.087,0.099,0.116
RCP85,ALCWTCT2DD,36,0.097,0.064,0.31,0.547,0.426,0.252,0.139,0.12,0.206,0.167,0.009,0.24,0.18,0.187,0.16,0.145,0.28,0.02,0.215,0.27,0.221,0.004,0.587,0.057,0.125,0.491,0.096,0.181,0.264,0.041,0.079,0.198,0.197,0.178,0.112,0.093
RCP85,ALCWTCT2DD,37,0.125,0.272,0.232,0.559,0.298,0.444,0.206,0.268,0.572,0.096,0.068,0.61,0.143,0.123,0.154,0.176,0.205,0.049,0.202,0.134,0.069,0.225,0.235,0.25,0.203,0.195,0.24,0.293,0.197,0.008,0.083,0.177,0.142,0.128,0.15,0.201
RCP85,ALCWTCT2DD,38,0.156,0.364,0.326,0.622,0.131,0.232,0.161,0.386,0.17,0.059,0.094,0.311,0.112,0.158,0.27,0.234,0.078,0.115,0.282,0.201,0.041,0.083,0.123,0.191,0.306,0.204,0.319,0.107,0.084,0.053,0.148,0.279,0.131,0.116,0.124,0.259
RCP85,ALCWTCT2DD,39,0.185,0.292,0.17,0.391,0.108,0.171,0.298,0.542,0.98,0.178,0.536,0.836,0.262,0.365,0.107,0.4,0.109,0.236,0.335,0.466,0.032,0.213,0.34,0.321,0.238,0.196,0.348,0.268,0.317,0.229,0.355,0.283,0.372,0.081,0.249,0.235
RCP85,ALCWTCT2DD,40,0.312,0.335,0.732,0.744,0.253,0.374,0.231,0.336,0.612,0.654,0.397,0.542,0.198,0.276,0.145,0.394,0.545,0.462,0.301,0.622,0.451,0.202,0.356,0.593,0.108,0.243,0.182,0.368,0.473,0.963,0.301,0.243,0.502,0.314,0.147,0.237
RCP85,ALCWTCT2DD,41,0.294,0.2,0.767,1.065,0.465,0.359,0.231,0.383,0.234,0.471,0.367,0.256,0.188,0.446,0.18,0.319,0.458,0.508,0.236,0.387,0.198,0.269,0.38,0.394,0.065,0.366,0.246,0.245,1.106,0.457,0.334,0.349,0.5,0.546,0.576,0.364
RCP85,ALCWTCT2DD,42,0.861,0.136,0.296,0.762,0.637,0.576,0.304,0.299,0.27,0.372,0.525,0.342,0.279,0.536,0.224,0.227,0.305,0.586,0.367,0.331,0.204,0.352,0.493,0.164,0.068,0.316,0.163,0.225,0.762,0.53,0.221,0.494,0.315,0.606,0.375,0.597
RCP85,ALCWTCT2DD,43,0.734,0.256,0.228,0.435,0.695,0.363,0.421,0.185,0.317,0.356,0.431,0.362,0.507,0.5,0.193,0.133,0.25,0.386,0.19,0.396,0.193,0.333,1.061,0.093,0.076,0.177,0.289,0.257,1.397,0.391,0.183,0.216,0.453,0.379,0.29,0.516
RCP85,ALCWTCT2DD,44,0.355,0.31,0.328,0.562,0.359,0.17,0.4,0.468,0.394,0.25,0.255,0.756,0.285,0.527,0.312,0.24,0.164,0.281,0.129,0.529,0.371,0.529,0.87,0.106,0.272,0.208,0.356,0.51,0.418,0.395,0.134,0.599,0.366,0.393,0.514,0.411
RCP85,ALCWTCT2DD,45,0.508,0.278,0.618,0.644,0.308,0.164,0.283,0.554,0.555,0.467,0.558,0.713,0.216,0.592,0.174,0.42,0.35,0.247,0.328,0.321,0.199,0.302,0.523,0.291,0.483,0.7,0.669,0.655,0.428,0.391,0.295,0.596,0.766,0.469,0.662,1.328
RCP85,ALCWTCT2DD,46,0.658,0.433,0.611,0.532,0.349,0.222,0.168,0.519,0.376,0.564,0.626,0.55,0.196,0.422,0.52,0.347,0.352,0.349,0.495,0.37,0.559,0.391,0.206,0.611,0.356,0.626,0.547,0.628,0.28,0.506,0.612,0.323,0.34,0.391,0.502,0.47
RCP85,ALCWTCT2DD,47,0.642,0.395,0.483,0.383,0.558,0.427,0.293,0.418,0.381,0.817,0.26,0.592,0.361,0.464,0.584,0.399,0.191,0.273,0.619,0.452,0.753,0.455,0.579,0.339,0.264,0.453,0.439,1.171,0.196,0.494,0.415,0.501,0.487,0.439,0.403,0.52
RCP85,ALCWTCT2DD,48,0.579,0.202,0.3,0.352,0.548,0.488,0.316,0.456,0.506,0.749,0.236,0.452,0.385,0.519,0.521,0.428,0.31,0.255,0.493,0.317,0.876,0.519,0.727,0.573,0.482,0.288,0.382,1.747,0.34,0.286,0.388,0.461,0.505,0.252,0.483,0.364
RCP85,ALCWTCT2DD,49,0.297,0.205,0.223,0.306,0.206,0.233,0.278,0.336,0.313,0.471,0.456,0.314,0.404,0.519,0.299,0.193,0.388,0.202,0.339,0.253,0.952,0.419,0.698,0.528,0.359,0.523,0.517,0.899,0.471,0.251,0.32,0.403,0.74,0.272,0.365,0.292
RCP85,ALCWTCT2DD,50,0.274,0.361,0.287,0.277,0.133,0.151,0.263,0.415,0.17,0.248,0.534,0.23,0.231,0.521,0.299,0.127,0.412,0.269,0.376,0.17,0.875,0.437,0.51,0.389,0.385,0.271,0.304,0.438,0.419,0.167,0.263,0.442,0.426,0.433,0.497,0.229
RCP85,ALCWTCT2DD,51,0.4,0.219,0.216,0.222,0.14,0.219,0.383,0.334,0.152,0.161,0.837,0.315,0.281,0.476,0.26,0.078,0.719,0.25,0.455,0.388,0.422,0.452,0.36,0.464,0.331,0.261,0.256,0.352,0.28,0.281,0.26,0.484,0.233,0.776,0.285,0.163
RCP85,ALCWTCT2DD,52,0.464,0.161,0.16,0.132,0.265,0.193,0.294,0.292,0.226,0.106,0.671,0.337,0.378,0.612,0.313,0.126,0.367,0.201,0.356,0.263,0.218,0.405,0.279,0.576,0.267,0.416,0.308,0.613,0.244,0.287,0.327,0.301,0.133,0.457,0.281,0.138
