scenario,country,tech,year,value
RCP45,Albania,Vaudejas,2022,794.92
RCP45,Albania,Vaudejas,2023,881.06
RCP45,Albania,Vaudejas,2024,1031.08
RCP45,Albania,Vaudejas,2025,974.67
RCP45,Albania,Vaudejas,2026,1083.58
RCP45,Albania,Vaudejas,2027,795.67
RCP45,Albania,Vaudejas,2028,967.36
RCP45,Albania,Vaudejas,2029,853.0
RCP45,Albania,Vaudejas,2030,811.28
RCP45,Albania,Vaudejas,2031,911.72
RCP45,Albania,Vaudejas,2032,1000.81
RCP45,Albania,Vaudejas,2033,734.53
RCP45,Albania,Vaudejas,2034,829.67
RCP45,Albania,Vaudejas,2035,1007.7
RCP45,Albania,Vaudejas,2036,977.61
RCP45,Albania,Vaudejas,2037,737.36
RCP45,Albania,Vaudejas,2038,968.7
RCP45,Albania,Vaudejas,2039,894.28
RCP45,Albania,Vaudejas,2040,1050.06
RCP45,Albania,Vaudejas,2041,807.36
RCP45,Albania,Vaudejas,2042,819.53
RCP45,Albania,Vaudejas,2043,1329.86
RCP45,Albania,Vaudejas,2044,1004.95
RCP45,Albania,Vaudejas,2045,896.56
RCP45,Albania,Vaudejas,2046,1188.92
RCP45,Albania,Vaudejas,2047,967.78
RCP45,Albania,Vaudejas,2048,901.31
RCP45,Albania,Vaudejas,2049,799.22
RCP45,Albania,Vaudejas,2050,1302.75
RCP45,N.Macedonia,Globocica,2021,48.75
RCP45,N.Macedonia,Globocica,2022,41.72
RCP45,N.Macedonia,Globocica,2023,45.19
RCP45,N.Macedonia,Globocica,2024,43.44
RCP45,N.Macedonia,Globocica,2025,44.19
RCP45,N.Macedonia,Globocica,2026,56.11
RCP45,N.Macedonia,Globocica,2027,48.83
RCP45,N.Macedonia,Globocica,2028,46.61
RCP45,N.Macedonia,Globocica,2029,47.39
RCP45,N.Macedonia,Globocica,2030,41.11
RCP45,N.Macedonia,Globocica,2031,51.0
RCP45,N.Macedonia,Globocica,2032,59.58
RCP45,N.Macedonia,Globocica,2033,40.36
RCP45,N.Macedonia,Globocica,2034,47.78
RCP45,N.Macedonia,Globocica,2035,49.25
RCP45,N.Macedonia,Globocica,2036,63.33
RCP45,N.Macedonia,Globocica,2037,36.5
RCP45,N.Macedonia,Globocica,2038,51.75
RCP45,N.Macedonia,Globocica,2039,30.22
RCP45,N.Macedonia,Globocica,2040,48.0
RCP45,N.Macedonia,Globocica,2041,55.17
RCP45,N.Macedonia,Globocica,2042,41.14
RCP45,N.Macedonia,Globocica,2043,51.17
RCP45,N.Macedonia,Globocica,2044,64.28
RCP45,N.Macedonia,Globocica,2045,41.53
RCP45,N.Macedonia,Globocica,2046,53.19
RCP45,N.Macedonia,Globocica,2047,50.97
RCP45,N.Macedonia,Globocica,2048,64.03
RCP45,N.Macedonia,Globocica,2049,36.58
RCP45,N.Macedonia,Globocica,2050,56.08
RCP45,N.Macedonia,MK-Import,2021,2053.7
RCP45,N.Macedonia,MK-Import,2022,2107.22
RCP45,N.Macedonia,MK-Import,2023,2091.5
RCP45,N.Macedonia,MK-Import,2024,2122.64
RCP45,N.Macedonia,MK-Import,2025,2958.47
RCP45,N.Macedonia,MK-Import,2026,3904.23
RCP45,N.Macedonia,MK-Import,2027,5213.89
RCP45,N.Macedonia,MK-Import,2028,4998.98
RCP45,N.Macedonia,MK-Import,2029,4858.78
RCP45,N.Macedonia,MK-Import,2030,4614.42
RCP45,N.Macedonia,MK-Import,2031,4300.73
RCP45,N.Macedonia,MK-Import,2032,3863.31
RCP45,N.Macedonia,MK-Import,2033,4032.64
RCP45,N.Macedonia,MK-Import,2034,4077.84
RCP45,N.Macedonia,MK-Import,2035,4071.09
RCP45,N.Macedonia,MK-Import,2036,4019.61
RCP45,N.Macedonia,MK-Import,2037,4292.31
RCP45,N.Macedonia,MK-Import,2038,4161.89
RCP45,N.Macedonia,MK-Import,2039,4237.09
RCP45,N.Macedonia,MK-Import,2040,5616.62
RCP45,N.Macedonia,MK-Import,2041,5964.12
RCP45,N.Macedonia,MK-Import,2042,6068.42
RCP45,N.Macedonia,MK-Import,2043,5888.31
RCP45,N.Macedonia,MK-Import,2044,6226.14
RCP45,N.Macedonia,MK-Import,2045,6421.23
RCP45,N.Macedonia,MK-Import,2046,6397.89
RCP45,N.Macedonia,MK-Import,2047,6558.92
RCP45,N.Macedonia,MK-Import,2048,6672.45
RCP45,N.Macedonia,MK-Import,2049,6823.59
RCP45,N.Macedonia,MK-Import,2050,6743.73
RCP45,N.Macedonia,Spilje,2021,224.03
RCP45,N.Macedonia,Spilje,2022,201.08
RCP45,N.Macedonia,Spilje,2023,239.78
RCP45,N.Macedonia,Spilje,2024,236.56
RCP45,N.Macedonia,Spilje,2025,294.89
RCP45,N.Macedonia,Spilje,2026,278.97
RCP45,N.Macedonia,Spilje,2027,199.44
RCP45,N.Macedonia,Spilje,2028,288.81
RCP45,N.Macedonia,Spilje,2029,228.47
RCP45,N.Macedonia,Spilje,2030,207.53
RCP45,N.Macedonia,Spilje,2031,220.44
RCP45,N.Macedonia,Spilje,2032,357.39
RCP45,N.Macedonia,Spilje,2033,161.44
RCP45,N.Macedonia,Spilje,2034,200.06
RCP45,N.Macedonia,Spilje,2035,304.44
RCP45,N.Macedonia,Spilje,2036,354.72
RCP45,N.Macedonia,Spilje,2037,127.47
RCP45,N.Macedonia,Spilje,2038,263.97
RCP45,N.Macedonia,Spilje,2039,277.17
RCP45,N.Macedonia,Spilje,2040,266.06
RCP45,N.Macedonia,Spilje,2041,173.78
RCP45,N.Macedonia,Spilje,2042,193.94
RCP45,N.Macedonia,Spilje,2043,474.56
RCP45,N.Macedonia,Spilje,2044,234.08
RCP45,N.Macedonia,Spilje,2045,172.22
RCP45,N.Macedonia,Spilje,2046,294.36
RCP45,N.Macedonia,Spilje,2047,246.06
RCP45,N.Macedonia,Spilje,2048,238.67
RCP45,N.Macedonia,Spilje,2049,219.64
RCP45,N.Macedonia,Spilje,2050,390.47
