scenario,country,tech,year,value
RCP85,Albania,Vaudejas,2040,897.58
RCP85,Albania,Vaudejas,2041,774.53
RCP85,Albania,Vaudejas,2042,709.86
RCP85,Albania,Vaudejas,2043,755.64
RCP85,Albania,Vaudejas,2044,834.75
RCP85,Albania,Vaudejas,2045,1001.83
RCP85,Albania,Vaudejas,2046,1452.97
RCP85,Albania,Vaudejas,2047,1587.83
RCP85,Albania,Vaudejas,2048,996.33
RCP85,Albania,Vaudejas,2049,726.97
RCP85,Albania,Vaudejas,2050,805.75
RCP85,N.Macedonia,Globocica,2021,84.33
RCP85,N.Macedonia,Globocica,2022,63.72
RCP85,N.Macedonia,Globocica,2023,42.56
RCP85,N.Macedonia,Globocica,2024,33.89
RCP85,N.Macedonia,Globocica,2025,35.36
RCP85,N.Macedonia,Globocica,2026,47.89
RCP85,N.Macedonia,Globocica,2027,53.78
RCP85,N.Macedonia,Globocica,2028,53.17
RCP85,N.Macedonia,Globocica,2029,37.06
RCP85,N.Macedonia,Globocica,2030,52.47
RCP85,N.Macedonia,Globocica,2031,51.42
RCP85,N.Macedonia,Globocica,2032,49.92
RCP85,N.Macedonia,Globocica,2033,29.31
RCP85,N.Macedonia,Globocica,2034,40.17
RCP85,N.Macedonia,Globocica,2035,38.11
RCP85,N.Macedonia,Globocica,2036,40.64
RCP85,N.Macedonia,Globocica,2037,24.39
RCP85,N.Macedonia,Globocica,2038,31.81
RCP85,N.Macedonia,Globocica,2039,88.56
RCP85,N.Macedonia,Globocica,2040,50.75
RCP85,N.Macedonia,Globocica,2041,38.25
RCP85,N.Macedonia,Globocica,2042,42.72
RCP85,N.Macedonia,Globocica,2043,35.47
RCP85,N.Macedonia,Globocica,2044,41.81
RCP85,N.Macedonia,Globocica,2045,52.31
RCP85,N.Macedonia,Globocica,2046,55.97
RCP85,N.Macedonia,Globocica,2047,113.72
RCP85,N.Macedonia,Globocica,2048,40.89
RCP85,N.Macedonia,Globocica,2049,31.08
RCP85,N.Macedonia,Globocica,2050,43.39
RCP85,N.Macedonia,MK-Import,2021,1923.31
RCP85,N.Macedonia,MK-Import,2022,1960.72
RCP85,N.Macedonia,MK-Import,2023,2142.39
RCP85,N.Macedonia,MK-Import,2024,2220.81
RCP85,N.Macedonia,MK-Import,2025,3062.39
RCP85,N.Macedonia,MK-Import,2026,3976.73
RCP85,N.Macedonia,MK-Import,2027,5213.89
RCP85,N.Macedonia,MK-Import,2028,4974.64
RCP85,N.Macedonia,MK-Import,2029,4884.48
RCP85,N.Macedonia,MK-Import,2030,4552.45
RCP85,N.Macedonia,MK-Import,2031,4304.11
RCP85,N.Macedonia,MK-Import,2032,4022.59
RCP85,N.Macedonia,MK-Import,2033,4089.17
RCP85,N.Macedonia,MK-Import,2034,4087.34
RCP85,N.Macedonia,MK-Import,2035,4182.42
RCP85,N.Macedonia,MK-Import,2036,4312.45
RCP85,N.Macedonia,MK-Import,2037,4562.78
RCP85,N.Macedonia,MK-Import,2038,4262.86
RCP85,N.Macedonia,MK-Import,2039,4087.39
RCP85,N.Macedonia,MK-Import,2040,5658.95
RCP85,N.Macedonia,MK-Import,2041,5980.06
RCP85,N.Macedonia,MK-Import,2042,6044.45
RCP85,N.Macedonia,MK-Import,2043,6210.78
RCP85,N.Macedonia,MK-Import,2044,6255.48
RCP85,N.Macedonia,MK-Import,2045,6368.98
RCP85,N.Macedonia,MK-Import,2046,6256.37
RCP85,N.Macedonia,MK-Import,2047,6282.64
RCP85,N.Macedonia,MK-Import,2048,6759.28
RCP85,N.Macedonia,MK-Import,2049,6896.45
RCP85,N.Macedonia,MK-Import,2050,6915.98
RCP85,N.Macedonia,Spilje,2021,318.83
RCP85,N.Macedonia,Spilje,2022,325.58
RCP85,N.Macedonia,Spilje,2023,191.5
RCP85,N.Macedonia,Spilje,2024,147.92
RCP85,N.Macedonia,Spilje,2025,199.81
RCP85,N.Macedonia,Spilje,2026,214.69
RCP85,N.Macedonia,Spilje,2027,254.39
RCP85,N.Macedonia,Spilje,2028,306.61
RCP85,N.Macedonia,Spilje,2029,213.11
RCP85,N.Macedonia,Spilje,2030,258.17
RCP85,N.Macedonia,Spilje,2031,216.67
RCP85,N.Macedonia,Spilje,2032,207.81
RCP85,N.Macedonia,Spilje,2033,115.94
RCP85,N.Macedonia,Spilje,2034,198.17
RCP85,N.Macedonia,Spilje,2035,204.28
RCP85,N.Macedonia,Spilje,2036,84.58
RCP85,N.Macedonia,Spilje,2037,-130.89
RCP85,N.Macedonia,Spilje,2038,182.92
RCP85,N.Macedonia,Spilje,2039,368.53
RCP85,N.Macedonia,Spilje,2040,220.94
RCP85,N.Macedonia,Spilje,2041,174.75
RCP85,N.Macedonia,Spilje,2042,216.33
RCP85,N.Macedonia,Spilje,2043,167.75
RCP85,N.Macedonia,Spilje,2044,227.19
RCP85,N.Macedonia,Spilje,2045,213.69
RCP85,N.Macedonia,Spilje,2046,433.11
RCP85,N.Macedonia,Spilje,2047,459.56
RCP85,N.Macedonia,Spilje,2048,174.97
RCP85,N.Macedonia,Spilje,2049,152.25
RCP85,N.Macedonia,Spilje,2050,230.94
