scenario,country,tech,year,value
RCP26,N.Macedonia,Globocica,2048,38.94
RCP26,N.Macedonia,Globocica,2049,42.81
RCP26,N.Macedonia,Globocica,2050,39.53
RCP26,N.Macedonia,MK-Import,2021,2011.36
RCP26,N.Macedonia,MK-Import,2022,2017.47
RCP26,N.Macedonia,MK-Import,2023,1992.25
RCP26,N.Macedonia,MK-Import,2024,2193.72
RCP26,N.Macedonia,MK-Import,2025,3083.25
RCP26,N.Macedonia,MK-Import,2026,3715.11
RCP26,N.Macedonia,MK-Import,2027,5213.89
RCP26,N.Macedonia,MK-Import,2028,5110.75
RCP26,N.Macedonia,MK-Import,2029,4862.28
RCP26,N.Macedonia,MK-Import,2030,4558.42
RCP26,N.Macedonia,MK-Import,2031,4311.73
RCP26,N.Macedonia,MK-Import,2032,4030.11
RCP26,N.Macedonia,MK-Import,2033,4027.0
RCP26,N.Macedonia,MK-Import,2034,3948.39
RCP26,N.Macedonia,MK-Import,2035,4178.59
RCP26,N.Macedonia,MK-Import,2036,4251.5
RCP26,N.Macedonia,MK-Import,2037,4065.23
RCP26,N.Macedonia,MK-Import,2038,3937.45
RCP26,N.Macedonia,MK-Import,2039,4040.48
RCP26,N.Macedonia,MK-Import,2040,5738.42
RCP26,N.Macedonia,MK-Import,2041,5954.98
RCP26,N.Macedonia,MK-Import,2042,5910.87
RCP26,N.Macedonia,MK-Import,2043,6290.51
RCP26,N.Macedonia,MK-Import,2044,6260.06
RCP26,N.Macedonia,MK-Import,2045,6239.14
RCP26,N.Macedonia,MK-Import,2046,6547.12
RCP26,N.Macedonia,MK-Import,2047,6695.98
RCP26,N.Macedonia,MK-Import,2048,6643.06
RCP26,N.Macedonia,MK-Import,2049,6841.95
RCP26,N.Macedonia,MK-Import,2050,6962.62
RCP26,N.Macedonia,Spilje,2021,280.56
RCP26,N.Macedonia,Spilje,2022,274.22
RCP26,N.Macedonia,Spilje,2023,316.06
RCP26,N.Macedonia,Spilje,2024,175.89
RCP26,N.Macedonia,Spilje,2025,198.0
RCP26,N.Macedonia,Spilje,2026,447.81
RCP26,N.Macedonia,Spilje,2027,315.94
RCP26,N.Macedonia,Spilje,2028,188.22
RCP26,N.Macedonia,Spilje,2029,265.78
RCP26,N.Macedonia,Spilje,2030,259.97
RCP26,N.Macedonia,Spilje,2031,230.69
RCP26,N.Macedonia,Spilje,2032,209.83
RCP26,N.Macedonia,Spilje,2033,171.53
RCP26,N.Macedonia,Spilje,2034,318.22
RCP26,N.Macedonia,Spilje,2035,209.83
RCP26,N.Macedonia,Spilje,2036,153.22
RCP26,N.Macedonia,Spilje,2037,347.53
RCP26,N.Macedonia,Spilje,2038,458.78
RCP26,N.Macedonia,Spilje,2039,420.89
RCP26,N.Macedonia,Spilje,2040,160.22
RCP26,N.Macedonia,Spilje,2041,201.36
RCP26,N.Macedonia,Spilje,2042,319.03
RCP26,N.Macedonia,Spilje,2043,108.92
RCP26,N.Macedonia,Spilje,2044,220.5
RCP26,N.Macedonia,Spilje,2045,336.69
RCP26,N.Macedonia,Spilje,2046,160.22
RCP26,N.Macedonia,Spilje,2047,129.11
RCP26,N.Macedonia,Spilje,2048,293.11
RCP26,N.Macedonia,Spilje,2049,195.06
RCP26,N.Macedonia,Spilje,2050,188.14
